year,month,route_id,ridership
2021,1,1,1218
2021,1,2,1618
2021,1,3,3593
2021,1,4,2276
2021,1,5,1229
2021,1,6,2279
2021,1,7,2335
2021,1,8,672
2021,1,9,1578
2021,1,T1,2918
2021,1,T4,3887
2021,1,12,837
2021,1,T3,3480
2021,1,14,2517
2021,1,G1,4281
2021,1,16,3067
2021,1,17,3460
2021,1,18,5654
2021,1,19,437
2021,1,20,1719
2021,1,21,4007
2021,1,22,1932
2021,1,23,6681
2021,1,24,764
2021,1,25,1850
2021,1,26,4212
2021,1,27,1355
2021,1,28,524
2021,1,29,1384
2021,1,30,535
2021,1,31,1810
2021,1,32,1457
2021,1,33,4309
2021,1,T2,3426
2021,1,35,63
2021,1,T5,4259
2021,1,37,1291
2021,1,38,978
2021,1,39,810
2021,1,40,2749
2021,1,42,4040
2021,1,43,833
2021,1,44,1131
2021,1,45,1830
2021,1,46,1999
2021,1,47,7520
2021,1,48,2960
2021,1,49,1128
2021,1,50,903
2021,1,52,5446
2021,1,53,897
2021,1,54,2773
2021,1,55,1959
2021,1,56,4386
2021,1,57,3249
2021,1,58,3235
2021,1,59,1710
2021,1,60,4356
2021,1,61,1576
2021,1,62,37
2021,1,64,2109
2021,1,65,3195
2021,1,66,3705
2021,1,67,1237
2021,1,68,1196
2021,1,70,2582
2021,1,73,844
2021,1,75,1158
2021,1,77,292
2021,1,78,21
2021,1,79,1931
2021,1,80,91
2021,1,84,1240
2021,1,88,460
2021,1,89,708
2021,1,90,193
2021,1,92,110
2021,1,93,572
2021,1,94,142
2021,1,95,242
2021,1,96,603
2021,1,97,350
2021,1,98,335
2021,1,99,583
2021,1,D1,1170
2021,1,D2,1186
2021,1,103,395
2021,1,104,1392
2021,1,105,555
2021,1,106,549
2021,1,107,418
2021,1,108,2388
2021,1,109,2234
2021,1,110,979
2021,1,111,528
2021,1,112,223
2021,1,113,3120
2021,1,114,898
2021,1,115,453
2021,1,117,909
2021,1,118,171
2021,1,119,402
2021,1,120,147
2021,1,123,435
2021,1,124,826
2021,1,125,898
2021,1,126,283
2021,1,127,143
2021,1,128,175
2021,1,129,469
2021,1,130,315
2021,1,131,313
2021,1,132,190
2021,1,133,28
2021,1,139,228
2021,1,150,23
2021,1,201,22
2021,1,204,95
2021,1,206,38
2021,1,310,234
2021,1,311,93
2021,1,47M,365
2021,1,BLVDDIR,1138
2021,1,B1 OWL,641
2021,1,63,5991
2021,1,71,1871
2021,1,41,1072
2021,1,K,3482
2021,1,51,2385
2021,1,LUCYGO,275
2021,1,LUCYGR,179
2021,1,L1 OWL,795
2021,1,82,3600
2021,1,81,1909
2021,2,1,1092
2021,2,2,1647
2021,2,3,3584
2021,2,4,2390
2021,2,5,1206
2021,2,6,2359
2021,2,7,2317
2021,2,8,633
2021,2,9,1564
2021,2,T1,3022
2021,2,T4,4026
2021,2,12,956
2021,2,T3,3604
2021,2,14,2596
2021,2,G1,3772
2021,2,16,2923
2021,2,17,3597
2021,2,18,5434
2021,2,19,390
2021,2,20,1737
2021,2,21,4208
2021,2,22,1839
2021,2,23,6828
2021,2,24,747
2021,2,25,1795
2021,2,26,4240
2021,2,27,1328
2021,2,28,501
2021,2,29,1458
2021,2,30,539
2021,2,31,1777
2021,2,32,1485
2021,2,33,4340
2021,2,T2,3548
2021,2,35,77
2021,2,T5,4411
2021,2,37,1282
2021,2,38,950
2021,2,39,768
2021,2,40,2848
2021,2,42,4311
2021,2,43,816
2021,2,44,1095
2021,2,45,2125
2021,2,46,2079
2021,2,47,7890
2021,2,48,2966
2021,2,49,1312
2021,2,50,934
2021,2,52,5652
2021,2,53,891
2021,2,54,2794
2021,2,55,1864
2021,2,56,4412
2021,2,57,3287
2021,2,58,2804
2021,2,59,1475
2021,2,60,4464
2021,2,61,1605
2021,2,62,37
2021,2,64,1999
2021,2,65,3142
2021,2,66,3375
2021,2,67,1207
2021,2,68,1133
2021,2,70,2499
2021,2,73,857
2021,2,75,1034
2021,2,77,313
2021,2,78,40
2021,2,79,2021
2021,2,80,76
2021,2,84,1239
2021,2,88,421
2021,2,89,692
2021,2,90,224
2021,2,92,107
2021,2,93,621
2021,2,94,124
2021,2,95,178
2021,2,96,593
2021,2,97,334
2021,2,98,325
2021,2,99,633
2021,2,D1,1212
2021,2,D2,1228
2021,2,103,335
2021,2,104,1256
2021,2,105,574
2021,2,106,567
2021,2,107,385
2021,2,108,2289
2021,2,109,2140
2021,2,110,864
2021,2,111,502
2021,2,112,212
2021,2,113,3230
2021,2,114,884
2021,2,115,450
2021,2,117,946
2021,2,118,135
2021,2,119,369
2021,2,120,150
2021,2,123,457
2021,2,124,712
2021,2,125,816
2021,2,126,262
2021,2,127,124
2021,2,128,196
2021,2,129,388
2021,2,130,276
2021,2,131,297
2021,2,132,189
2021,2,133,25
2021,2,139,191
2021,2,150,20
2021,2,201,9
2021,2,204,84
2021,2,206,40
2021,2,310,233
2021,2,311,92
2021,2,47M,446
2021,2,BLVDDIR,1204
2021,2,B1 OWL,641
2021,2,63,5896
2021,2,71,1886
2021,2,41,1011
2021,2,K,3334
2021,2,51,2407
2021,2,LUCYGO,365
2021,2,LUCYGR,249
2021,2,L1 OWL,795
2021,2,82,3543
2021,2,81,1917
2021,3,1,1325
2021,3,2,1846
2021,3,3,3974
2021,3,4,2883
2021,3,5,1439
2021,3,6,2636
2021,3,7,2548
2021,3,8,677
2021,3,9,1865
2021,3,T1,3127
2021,3,T4,4308
2021,3,12,987
2021,3,T3,3689
2021,3,14,2712
2021,3,G1,3814
2021,3,16,3414
2021,3,17,4177
2021,3,18,5979
2021,3,19,498
2021,3,20,1900
2021,3,21,4695
2021,3,22,2055
2021,3,23,7540
2021,3,24,818
2021,3,25,2037
2021,3,26,4715
2021,3,27,1465
2021,3,28,565
2021,3,29,1620
2021,3,30,636
2021,3,31,2137
2021,3,32,1751
2021,3,33,4819
2021,3,T2,3704
2021,3,35,71
2021,3,T5,4319
2021,3,37,1401
2021,3,38,1103
2021,3,39,897
2021,3,40,3713
2021,3,42,4769
2021,3,43,939
2021,3,44,1336
2021,3,45,2617
2021,3,46,2273
2021,3,47,8618
2021,3,48,3230
2021,3,49,1407
2021,3,50,1011
2021,3,52,6286
2021,3,53,1028
2021,3,54,3107
2021,3,55,2041
2021,3,56,5535
2021,3,57,3792
2021,3,58,3290
2021,3,59,1939
2021,3,60,4818
2021,3,61,1842
2021,3,62,42
2021,3,64,2369
2021,3,65,3540
2021,3,66,4215
2021,3,67,1217
2021,3,68,1178
2021,3,70,2709
2021,3,73,914
2021,3,75,1182
2021,3,77,323
2021,3,78,41
2021,3,79,2181
2021,3,80,97
2021,3,84,1335
2021,3,88,522
2021,3,89,834
2021,3,90,219
2021,3,92,136
2021,3,93,632
2021,3,94,158
2021,3,95,216
2021,3,96,645
2021,3,97,335
2021,3,98,368
2021,3,99,643
2021,3,D1,1254
2021,3,D2,1271
2021,3,103,410
2021,3,104,1433
2021,3,105,613
2021,3,106,620
2021,3,107,460
2021,3,108,2624
2021,3,109,2321
2021,3,110,952
2021,3,111,564
2021,3,112,216
2021,3,113,3551
2021,3,114,936
2021,3,115,512
2021,3,117,1037
2021,3,118,152
2021,3,119,442
2021,3,120,151
2021,3,123,476
2021,3,124,823
2021,3,125,889
2021,3,126,287
2021,3,127,165
2021,3,128,212
2021,3,129,472
2021,3,130,333
2021,3,131,338
2021,3,132,217
2021,3,133,42
2021,3,139,233
2021,3,150,30
2021,3,201,25
2021,3,204,98
2021,3,206,48
2021,3,310,230
2021,3,311,100
2021,3,47M,496
2021,3,BLVDDIR,1362
2021,3,B1 OWL,704
2021,3,63,6778
2021,3,71,2127
2021,3,41,1122
2021,3,K,3823
2021,3,51,2593
2021,3,LUCYGO,438
2021,3,LUCYGR,269
2021,3,L1 OWL,925
2021,3,82,3911
2021,3,81,2215
2021,4,1,1233
2021,4,2,2008
2021,4,3,3886
2021,4,4,3174
2021,4,5,1397
2021,4,6,2451
2021,4,7,2618
2021,4,8,675
2021,4,9,1943
2021,4,T1,3231
2021,4,T4,4245
2021,4,12,1126
2021,4,T3,4352
2021,4,14,2619
2021,4,G1,3992
2021,4,16,3581
2021,4,17,3853
2021,4,18,5760
2021,4,19,526
2021,4,20,1903
2021,4,21,5085
2021,4,22,2143
2021,4,23,8293
2021,4,24,887
2021,4,25,2082
2021,4,26,4509
2021,4,27,1488
2021,4,28,558
2021,4,29,1667
2021,4,30,616
2021,4,31,2187
2021,4,32,1816
2021,4,33,4696
2021,4,T2,4006
2021,4,35,74
2021,4,T5,4706
2021,4,37,1509
2021,4,38,1219
2021,4,39,906
2021,4,40,3736
2021,4,42,4973
2021,4,43,941
2021,4,44,1423
2021,4,45,2716
2021,4,46,2398
2021,4,47,9336
2021,4,48,3137
2021,4,49,1450
2021,4,50,1003
2021,4,52,6653
2021,4,53,1145
2021,4,54,2951
2021,4,55,2050
2021,4,56,4776
2021,4,57,4030
2021,4,58,3434
2021,4,59,2168
2021,4,60,4648
2021,4,61,1933
2021,4,62,48
2021,4,64,2488
2021,4,65,3639
2021,4,66,4702
2021,4,67,1244
2021,4,68,1194
2021,4,70,2814
2021,4,73,860
2021,4,75,1461
2021,4,77,362
2021,4,78,40
2021,4,79,2168
2021,4,80,92
2021,4,84,1306
2021,4,88,531
2021,4,89,873
2021,4,90,221
2021,4,92,121
2021,4,93,645
2021,4,94,155
2021,4,95,220
2021,4,96,643
2021,4,97,340
2021,4,98,390
2021,4,99,653
2021,4,D1,1296
2021,4,D2,1313
2021,4,103,410
2021,4,104,1433
2021,4,105,613
2021,4,106,570
2021,4,107,460
2021,4,108,1909
2021,4,109,1942
2021,4,110,952
2021,4,111,564
2021,4,112,216
2021,4,113,3085
2021,4,114,936
2021,4,115,476
2021,4,117,944
2021,4,118,152
2021,4,119,380
2021,4,120,151
2021,4,123,476
2021,4,124,817
2021,4,125,889
2021,4,126,287
2021,4,127,164
2021,4,128,222
2021,4,129,479
2021,4,130,329
2021,4,131,358
2021,4,132,221
2021,4,133,42
2021,4,139,236
2021,4,150,33
2021,4,201,22
2021,4,204,94
2021,4,206,48
2021,4,310,221
2021,4,311,94
2021,4,47M,503
2021,4,BLVDDIR,1385
2021,4,B1 OWL,770
2021,4,63,6696
2021,4,71,2212
2021,4,41,1205
2021,4,K,3911
2021,4,51,2664
2021,4,LUCYGO,441
2021,4,LUCYGR,284
2021,4,L1 OWL,899
2021,4,82,4092
2021,4,81,2269
2021,5,1,1233
2021,5,2,2008
2021,5,3,3886
2021,5,4,3174
2021,5,5,1397
2021,5,6,2601
2021,5,7,2618
2021,5,8,682
2021,5,9,1943
2021,5,T1,3439
2021,5,T4,4667
2021,5,12,1137
2021,5,T3,4307
2021,5,14,2692
2021,5,G1,4080
2021,5,16,3654
2021,5,17,3879
2021,5,18,6099
2021,5,19,526
2021,5,20,1903
2021,5,21,5085
2021,5,22,2122
2021,5,23,8466
2021,5,24,887
2021,5,25,2103
2021,5,26,4697
2021,5,27,1488
2021,5,28,564
2021,5,29,1684
2021,5,30,616
2021,5,31,2187
2021,5,32,1892
2021,5,33,4948
2021,5,T2,4184
2021,5,35,78
2021,5,T5,4788
2021,5,37,1509
2021,5,38,1219
2021,5,39,906
2021,5,40,3569
2021,5,42,4973
2021,5,43,941
2021,5,44,1423
2021,5,45,2861
2021,5,46,2398
2021,5,47,9432
2021,5,48,3260
2021,5,49,1450
2021,5,50,1013
2021,5,52,6722
2021,5,53,1168
2021,5,54,3153
2021,5,55,2107
2021,5,56,5391
2021,5,57,4071
2021,5,58,3434
2021,5,59,2408
2021,5,60,4877
2021,5,61,1933
2021,5,62,48
2021,5,64,2488
2021,5,65,3639
2021,5,66,4919
2021,5,67,1257
2021,5,68,1194
2021,5,70,2842
2021,5,73,879
2021,5,75,1425
2021,5,77,362
2021,5,78,44
2021,5,79,2191
2021,5,80,94
2021,5,84,1389
2021,5,88,531
2021,5,89,882
2021,5,90,244
2021,5,92,128
2021,5,93,624
2021,5,94,165
2021,5,95,245
2021,5,96,683
2021,5,97,364
2021,5,98,392
2021,5,99,661
2021,5,D1,1379
2021,5,D2,1398
2021,5,103,452
2021,5,104,1590
2021,5,105,683
2021,5,106,617
2021,5,107,533
2021,5,108,2715
2021,5,109,2504
2021,5,110,1106
2021,5,111,660
2021,5,112,243
2021,5,113,3680
2021,5,114,1020
2021,5,115,501
2021,5,117,1018
2021,5,118,204
2021,5,119,420
2021,5,120,138
2021,5,123,481
2021,5,124,847
2021,5,125,941
2021,5,126,296
2021,5,127,169
2021,5,128,233
2021,5,129,506
2021,5,130,326
2021,5,131,379
2021,5,132,190
2021,5,133,43
2021,5,139,221
2021,5,150,28
2021,5,201,34
2021,5,204,107
2021,5,206,53
2021,5,310,218
2021,5,311,110
2021,5,47M,503
2021,5,BLVDDIR,1486
2021,5,B1 OWL,760
2021,5,63,6764
2021,5,71,2212
2021,5,41,1205
2021,5,K,3911
2021,5,51,2718
2021,5,LUCYGO,441
2021,5,LUCYGR,292
2021,5,L1 OWL,919
2021,5,82,4092
2021,5,81,2269
2021,6,1,1359
2021,6,2,2212
2021,6,3,4004
2021,6,4,3009
2021,6,5,1374
2021,6,6,2610
2021,6,7,2585
2021,6,8,677
2021,6,9,1986
2021,6,T1,3544
2021,6,T4,4892
2021,6,12,1293
2021,6,T3,4633
2021,6,14,2952
2021,6,G1,5056
2021,6,16,3578
2021,6,17,4457
2021,6,18,5898
2021,6,19,521
2021,6,20,2088
2021,6,21,5239
2021,6,22,2189
2021,6,23,8383
2021,6,24,956
2021,6,25,2125
2021,6,26,4560
2021,6,27,1672
2021,6,28,607
2021,6,29,1733
2021,6,30,632
2021,6,31,2277
2021,6,32,1891
2021,6,33,5481
2021,6,T2,4824
2021,6,35,103
2021,6,T5,5016
2021,6,37,1651
2021,6,38,1420
2021,6,39,805
2021,6,40,3786
2021,6,42,5044
2021,6,43,1067
2021,6,44,1634
2021,6,45,3065
2021,6,46,2351
2021,6,47,9619
2021,6,48,3842
2021,6,49,1478
2021,6,50,1097
2021,6,52,6493
2021,6,53,1119
2021,6,54,3044
2021,6,55,2542
2021,6,56,4917
2021,6,57,4445
2021,6,58,3543
2021,6,59,2025
2021,6,60,4777
2021,6,61,2036
2021,6,62,62
2021,6,64,2649
2021,6,65,3700
2021,6,66,4504
2021,6,67,1349
2021,6,68,1334
2021,6,70,2771
2021,6,73,852
2021,6,75,1760
2021,6,77,378
2021,6,78,57
2021,6,79,2328
2021,6,80,122
2021,6,84,1335
2021,6,88,563
2021,6,89,814
2021,6,90,235
2021,6,92,130
2021,6,93,609
2021,6,94,165
2021,6,95,259
2021,6,96,622
2021,6,97,341
2021,6,98,405
2021,6,99,659
2021,6,D1,1421
2021,6,D2,1440
2021,6,103,464
2021,6,104,1730
2021,6,105,676
2021,6,106,622
2021,6,107,547
2021,6,108,2911
2021,6,109,2603
2021,6,110,1100
2021,6,111,709
2021,6,112,226
2021,6,113,3735
2021,6,114,977
2021,6,115,484
2021,6,117,965
2021,6,118,188
2021,6,119,397
2021,6,120,121
2021,6,123,509
2021,6,124,891
2021,6,125,964
2021,6,126,269
2022,9,103,641
2022,9,104,2303
2022,9,105,905
2022,9,106,800
2022,9,107,666
2022,9,108,3727
2022,9,109,3314
2022,9,110,1432
2022,9,111,1046
2022,9,112,732
2022,9,113,4922
2022,9,114,1327
2022,9,115,834
2022,9,117,1492
2022,9,118,306
2022,9,119,473
2022,9,120,302
2022,9,123,560
2022,9,124,1187
2022,9,125,1184
2022,9,126,354
2022,9,127,207
2022,9,128,263
2022,9,129,601
2022,9,130,366
2022,9,131,444
2022,9,132,252
2022,9,133,40
2022,9,135,564
2022,9,139,284
2022,9,150,29
2022,9,201,48
2022,9,204,146
2022,9,206,82
2022,9,310,248
2022,9,311,143
2022,9,47M,861
2022,9,BLVDDIR,2313
2022,9,B1 OWL,1098
2022,9,63,11060
2022,9,71,3296
2022,9,41,2149
2022,9,K,6500
2022,9,51,4917
2022,9,LUCYGO,753
2022,9,LUCYGR,486
2022,9,L1 OWL,1440
2022,9,82,6854
2022,9,81,3613
2022,10,1,2273
2022,10,2,4122
2022,10,3,6534
2022,10,4,4866
2022,10,5,2255
2022,10,6,3820
2022,10,7,3774
2023,5,5,2363
2022,10,8,1311
2022,10,9,3289
2022,10,T1,5107
2022,10,T4,5953
2022,10,12,1769
2022,10,T3,6479
2022,10,14,4719
2022,10,G1,4810
2022,10,16,4684
2022,10,17,5126
2023,5,6,4107
2022,10,18,11201
2023,5,7,4262
2022,10,19,888
2023,5,8,1354
2022,10,20,3090
2023,5,9,3553
2022,10,21,8262
2023,5,T1,7482
2023,5,T4,7908
2023,5,12,2053
2023,5,T3,7699
2023,5,14,4653
2023,5,G1,4258
2023,5,16,4938
2023,5,17,6786
2023,5,18,11874
2023,5,19,928
2023,5,20,3089
2023,5,21,8760
2023,5,22,3074
2023,5,23,12836
2023,5,24,1518
2023,5,25,3334
2023,5,26,7887
2023,5,27,3088
2023,5,28,1248
2023,5,29,2987
2023,5,30,970
2023,5,31,3912
2023,5,32,3693
2023,5,33,9430
2023,5,T2,7575
2023,5,35,86
2023,5,T5,7947
2023,5,37,2417
2023,5,38,2103
2023,5,39,1594
2023,5,40,5883
2023,5,42,7970
2023,5,43,2126
2023,5,44,2514
2023,5,45,3936
2023,5,46,3732
2023,5,47,14122
2023,5,48,5998
2023,5,49,2905
2023,5,50,1464
2023,5,52,8996
2023,5,53,1715
2023,5,54,5775
2023,5,55,3109
2023,5,56,8485
2023,5,57,7537
2023,5,58,5768
2023,5,59,2837
2023,5,60,8371
2023,5,61,3148
2023,5,62,104
2023,5,64,4759
2023,5,65,6167
2023,5,66,5794
2023,5,67,3326
2023,5,68,1491
2023,5,70,6058
2023,5,73,1647
2023,5,75,1679
2023,5,77,621
2023,5,78,3
2023,5,79,3661
2023,5,80,104
2023,5,84,2523
2023,5,88,1465
2023,5,89,1398
2023,5,90,266
2023,5,92,159
2023,5,93,905
2023,5,94,273
2023,5,95,317
2023,5,96,867
2023,5,97,511
2023,5,98,582
2023,5,99,906
2023,5,D1,2167
2023,5,D2,2527
2023,5,103,676
2023,5,104,2158
2023,5,105,826
2023,5,106,824
2023,5,107,682
2023,5,108,3823
2023,5,109,3171
2023,5,110,1471
2023,5,111,984
2023,5,112,627
2023,5,113,5079
2023,5,114,1274
2023,5,115,777
2023,5,117,1487
2023,5,118,285
2023,5,119,516
2023,5,120,309
2023,5,123,571
2023,5,124,1198
2023,5,125,1234
2023,5,126,414
2023,5,127,213
2023,5,128,281
2023,5,129,642
2023,5,130,381
2023,5,131,495
2023,5,132,272
2023,5,133,47
2023,5,135,578
2023,5,139,307
2023,5,150,27
2023,5,201,49
2023,5,204,148
2023,5,206,85
2023,5,310,217
2023,5,311,108
2023,5,47M,965
2023,5,BLVDDIR,2071
2023,5,B1 OWL,1188
2023,5,63,11963
2023,5,71,3640
2023,5,41,2379
2023,5,K,6731
2023,5,51,4987
2023,5,LUCYGO,822
2023,5,LUCYGR,465
2023,5,L1 OWL,1275
2023,5,82,7214
2023,5,81,4132
2023,6,1,1847
2023,6,2,3489
2023,6,3,5500
2023,6,4,4600
2023,6,5,1949
2023,6,6,3379
2023,6,7,3712
2023,6,8,885
2023,6,9,2961
2023,6,T1,6722
2023,6,T4,7453
2023,6,12,1890
2023,6,T3,6383
2023,6,14,4074
2023,6,G1,5233
2023,6,16,4419
2023,6,17,6419
2023,6,18,8958
2023,6,19,733
2023,6,20,2664
2023,6,21,7928
2023,6,22,2812
2023,6,23,10643
2023,6,24,1216
2023,6,25,2897
2023,6,26,5913
2023,6,27,2505
2023,6,28,935
2023,6,29,2491
2023,6,30,849
2023,6,31,3210
2023,6,32,2931
2023,6,33,8354
2023,6,T2,6646
2023,6,35,91
2023,6,T5,7178
2023,6,37,2236
2023,6,38,1933
2023,6,39,1220
2023,6,40,5275
2023,6,42,7351
2023,6,43,1660
2023,6,44,2397
2023,6,45,3276
2023,6,46,3141
2023,6,47,12039
2023,6,48,5464
2023,6,49,2677
2023,6,50,1436
2023,6,52,7323
2023,6,53,1315
2023,6,54,4689
2023,6,55,2932
2023,6,56,6152
2023,6,57,6271
2023,6,58,4771
2023,6,59,2140
2023,6,60,6854
2023,6,61,2688
2023,6,62,88
2023,6,64,3707
2023,6,65,5163
2023,6,66,4758
2023,6,67,2212
2023,6,68,1404
2023,6,70,4374
2023,6,73,1127
2023,6,75,1859
2023,6,77,517
2023,6,78,3
2023,6,79,3141
2023,6,80,93
2023,6,84,1781
2023,6,88,866
2023,6,89,1255
2023,6,90,279
2023,6,92,129
2023,6,93,888
2023,6,94,252
2023,6,95,328
2023,6,96,870
2023,6,97,493
2023,6,98,563
2023,6,99,907
2023,6,D1,1838
2023,6,D2,2095
2023,6,103,573
2023,6,104,1994
2023,6,105,780
2023,6,106,753
2023,6,107,630
2023,6,108,3605
2023,6,109,3123
2023,6,110,1327
2023,6,111,880
2023,6,112,540
2023,6,113,4875
2023,6,114,1200
2023,6,115,661
2023,6,117,1284
2023,6,118,249
2023,6,119,494
2023,6,120,237
2023,6,123,569
2023,6,124,1196
2023,6,125,1243
2023,6,126,389
2023,6,127,189
2023,6,128,241
2023,6,129,668
2023,6,130,358
2023,6,131,492
2023,6,132,267
2023,6,133,40
2023,6,135,582
2023,6,139,304
2023,6,150,21
2023,6,201,48
2023,6,204,140
2023,6,206,74
2023,6,310,199
2023,6,311,103
2023,6,47M,892
2023,6,BLVDDIR,1938
2023,6,B1 OWL,1139
2023,6,63,9275
2023,6,71,2949
2023,6,41,1732
2023,6,K,5494
2023,6,51,3798
2023,6,LUCYGO,738
2023,6,LUCYGR,473
2023,6,L1 OWL,1238
2023,6,82,5788
2023,6,81,3168
2023,7,1,1818
2023,7,2,3245
2023,7,3,5266
2023,7,4,4548
2023,7,5,1703
2023,7,6,3246
2023,7,7,3611
2023,7,8,835
2023,7,9,2836
2023,7,T1,6573
2023,7,T4,6853
2023,7,12,2097
2023,7,T3,5661
2023,7,14,3894
2023,7,G1,5025
2023,7,16,4437
2023,7,17,6117
2023,7,18,8354
2023,7,19,672
2023,7,20,2596
2023,7,21,8541
2023,7,22,2771
2023,7,23,10425
2023,7,24,1225
2023,7,25,2812
2023,7,26,5565
2023,7,27,2204
2023,7,28,832
2023,7,29,2290
2023,7,30,886
2023,7,31,3244
2023,7,32,2774
2023,7,33,8296
2023,7,T2,5992
2023,7,35,76
2023,7,T5,6481
2023,7,37,2276
2023,7,38,1973
2023,7,39,1203
2023,7,40,5706
2023,7,42,7816
2023,7,43,1608
2023,7,44,2444
2023,7,45,3409
2023,7,46,3065
2023,7,47,12028
2023,7,48,5449
2023,7,49,2799
2023,7,50,1437
2023,7,52,7615
2023,7,53,1222
2023,7,54,4481
2023,7,55,2894
2023,7,56,5885
2023,7,57,6017
2023,7,58,4353
2023,7,59,2054
2023,7,60,6706
2023,7,61,2651
2023,7,62,91
2023,7,64,3697
2023,7,65,4906
2023,7,66,4821
2023,7,67,1858
2023,7,68,1371
2023,7,70,3931
2023,7,73,927
2023,7,75,1859
2023,7,77,480
2023,7,78,4
2023,7,79,2710
2023,7,80,90
2023,7,84,1712
2023,7,88,743
2023,7,89,1192
2023,7,90,273
2023,7,92,148
2023,7,93,954
2023,7,94,245
2023,7,95,320
2023,7,96,887
2023,7,97,499
2023,7,98,538
2023,7,99,953
2023,7,D1,1867
2023,7,D2,2092
2023,7,103,551
2023,7,104,2097
2023,7,105,818
2023,7,106,795
2023,7,107,669
2023,7,108,3792
2023,7,109,2983
2023,7,110,1348
2023,7,111,828
2023,7,112,559
2023,7,113,4956
2023,7,114,1253
2023,7,115,671
2023,7,117,1261
2023,7,118,275
2023,7,119,526
2023,7,120,209
2023,7,123,649
2023,7,124,1198
2023,7,125,1225
2023,7,126,406
2023,7,127,223
2023,7,128,260
2023,7,129,643
2023,7,130,359
2023,7,131,482
2023,7,132,303
2023,7,133,40
2023,7,135,594
2023,7,139,286
2023,7,150,32
2023,7,201,50
2023,7,204,152
2023,7,206,76
2023,7,310,213
2023,7,311,100
2023,7,47M,1003
2023,7,BLVDDIR,1801
2023,7,B1 OWL,1101
2023,7,63,9198
2023,7,71,2821
2023,7,41,1597
2023,7,K,5356
2023,7,51,3633
2023,7,LUCYGO,930
2023,7,LUCYGR,564
2023,7,L1 OWL,1301
2023,7,82,5498
2023,7,81,3001
2023,8,1,1905
2023,8,2,3530
2023,8,3,5344
2023,8,4,4797
2023,8,5,1931
2023,8,6,3325
2023,8,7,3765
2023,8,8,825
2023,8,9,2971
2023,8,T1,7054
2023,8,T4,6978
2023,8,12,2014
2023,8,T3,6878
2023,8,14,4133
2023,8,G1,5145
2023,8,16,4610
2023,8,17,6191
2023,8,18,8475
2023,8,19,716
2023,8,20,2753
2023,8,21,8638
2023,8,22,2760
2023,8,23,10581
2023,8,24,1257
2023,8,25,2892
2023,8,26,6050
2023,8,27,2315
2023,8,28,905
2023,8,29,2282
2023,8,30,938
2023,8,31,3184
2023,8,32,2987
2023,8,33,8794
2023,8,T2,7039
2023,8,35,68
2023,8,T5,7001
2023,8,37,2426
2023,8,38,2096
2023,8,39,1249
2023,8,40,5584
2023,8,42,7819
2023,8,43,1641
2023,8,44,2555
2023,8,45,3732
2023,8,46,3207
2023,8,47,12078
2023,8,48,5682
2023,8,49,2873
2023,8,50,1532
2023,8,52,7889
2023,8,53,1243
2023,8,54,4592
2023,8,55,2898
2023,8,56,5930
2023,8,57,6263
2023,8,58,4654
2023,8,59,2248
2023,8,60,7198
2023,8,61,2767
2023,8,62,90
2023,8,64,3655
2023,8,65,5071
2023,8,66,5215
2023,8,67,1829
2023,8,68,1462
2023,8,70,4194
2023,8,73,1049
2023,8,75,1571
2023,8,77,496
2023,8,78,4
2023,8,79,2835
2023,8,80,93
2023,8,84,1653
2023,8,88,760
2023,8,89,1185
2023,8,90,286
2023,8,92,154
2023,8,93,970
2023,8,94,240
2023,8,95,328
2023,8,96,887
2023,8,97,520
2023,8,98,574
2023,8,99,961
2023,8,D1,1923
2023,8,D2,2074
2023,8,103,573
2023,8,104,2227
2023,8,105,815
2023,8,106,860
2023,8,107,667
2023,8,108,3847
2023,8,109,3203
2023,8,110,1383
2023,8,111,939
2023,8,112,636
2023,8,113,4977
2023,8,114,1338
2023,8,115,697
2023,8,117,1360
2023,8,118,287
2023,8,119,550
2023,8,120,248
2023,8,123,632
2023,8,124,1211
2023,8,125,1238
2023,8,126,413
2023,8,127,209
2023,8,128,285
2023,8,129,691
2023,8,130,393
2023,8,131,503
2023,8,132,308
2023,8,133,45
2023,8,135,629
2023,8,139,319
2023,8,150,29
2023,8,201,59
2023,8,204,172
2023,8,206,74
2023,8,310,210
2023,8,311,106
2023,8,47M,1046
2023,8,BLVDDIR,1928
2023,8,B1 OWL,1210
2023,8,63,9202
2023,8,71,2953
2023,8,41,1596
2023,8,K,5299
2023,8,51,3579
2023,8,LUCYGO,1171
2023,8,LUCYGR,673
2023,8,L1 OWL,1450
2023,8,82,5696
2023,8,81,3052
2023,9,1,2427
2023,9,2,4611
2023,9,3,7092
2023,9,4,5437
2023,9,5,2348
2023,9,6,4226
2023,9,7,4378
2023,9,8,1328
2023,9,9,3600
2023,9,T1,7664
2023,9,T4,8099
2023,9,12,2108
2023,9,T3,7648
2023,9,14,4621
2023,9,G1,6099
2023,9,16,5089
2023,9,17,6631
2023,9,18,10646
2023,9,19,942
2023,9,20,3228
2023,9,21,8951
2023,9,22,3097
2023,9,23,11404
2023,9,24,1601
2023,9,25,3436
2023,9,26,7926
2023,9,27,3110
2023,9,28,1345
2023,9,29,3055
2023,9,30,1058
2023,9,31,3992
2023,9,32,3935
2023,9,33,9770
2023,9,T2,7821
2023,9,35,89
2023,9,T5,8664
