city,date,route_id,mode,level,ridership
Philadelphia,2024-04-01,48,,ROUTE,6032
Philadelphia,2024-04-01,49,,ROUTE,3419
Philadelphia,2024-04-01,50,,ROUTE,1517
Philadelphia,2024-04-01,52,,ROUTE,8754
Philadelphia,2024-04-01,53,,ROUTE,1681
Philadelphia,2024-04-01,54,,ROUTE,6338
Philadelphia,2024-04-01,55,,ROUTE,3080
Philadelphia,2024-04-01,56,,ROUTE,7557
Philadelphia,2024-04-01,57,,ROUTE,7663
Philadelphia,2024-04-01,58,,ROUTE,5606
Philadelphia,2024-04-01,59,,ROUTE,3461
Philadelphia,2024-04-01,60,,ROUTE,8755
Philadelphia,2024-04-01,61,,ROUTE,3096
Philadelphia,2024-04-01,62,,ROUTE,107
Philadelphia,2024-04-01,64,,ROUTE,4815
Philadelphia,2024-04-01,65,,ROUTE,5740
Philadelphia,2024-04-01,66,,ROUTE,6847
Philadelphia,2024-04-01,67,,ROUTE,3344
Philadelphia,2024-04-01,68,,ROUTE,1267
Philadelphia,2024-04-01,70,,ROUTE,6448
Philadelphia,2024-04-01,73,,ROUTE,1580
Philadelphia,2024-04-01,75,,ROUTE,2018
Philadelphia,2024-04-01,77,,ROUTE,673
Philadelphia,2024-04-01,78,,ROUTE,4
Philadelphia,2024-04-01,79,,ROUTE,4197
Philadelphia,2024-04-01,80,,ROUTE,114
Philadelphia,2024-04-01,84,,ROUTE,2531
Philadelphia,2024-04-01,88,,ROUTE,1573
Philadelphia,2024-04-01,89,,ROUTE,1452
Philadelphia,2024-04-01,90,,ROUTE,295
Philadelphia,2024-04-01,92,,ROUTE,154
Philadelphia,2024-04-01,93,,ROUTE,978
Philadelphia,2024-04-01,94,,ROUTE,299
Philadelphia,2024-04-01,95,,ROUTE,320
Philadelphia,2024-04-01,96,,ROUTE,1023
Philadelphia,2024-04-01,97,,ROUTE,522
Philadelphia,2024-04-01,98,,ROUTE,551
Philadelphia,2024-04-01,99,,ROUTE,980
Philadelphia,2024-04-01,103,,ROUTE,725
Philadelphia,2024-04-01,104,,ROUTE,2417
Philadelphia,2024-04-01,105,,ROUTE,919
Philadelphia,2024-04-01,106,,ROUTE,899
Philadelphia,2024-04-01,107,,ROUTE,682
Philadelphia,2024-04-01,108,,ROUTE,4072
Philadelphia,2024-04-01,109,,ROUTE,3432
Philadelphia,2024-04-01,110,,ROUTE,1554
Philadelphia,2024-04-01,111,,ROUTE,1141
Philadelphia,2024-04-01,112,,ROUTE,750
Philadelphia,2024-04-01,113,,ROUTE,5143
Philadelphia,2024-04-01,114,,ROUTE,1457
Philadelphia,2024-04-01,115,,ROUTE,1014
Philadelphia,2024-04-01,117,,ROUTE,1525
Philadelphia,2024-04-01,118,,ROUTE,309
Philadelphia,2024-04-01,119,,ROUTE,550
Philadelphia,2024-04-01,120,,ROUTE,354
Philadelphia,2024-04-01,123,,ROUTE,575
Philadelphia,2024-04-01,124,,ROUTE,1123
Philadelphia,2024-04-01,125,,ROUTE,1236
Philadelphia,2024-04-01,126,,ROUTE,433
Philadelphia,2024-04-01,127,,ROUTE,215
Philadelphia,2024-04-01,128,,ROUTE,301
Philadelphia,2024-04-01,129,,ROUTE,631
Philadelphia,2024-04-01,130,,ROUTE,416
Philadelphia,2024-04-01,131,,ROUTE,502
Philadelphia,2024-04-01,132,,ROUTE,288
Philadelphia,2024-04-01,133,,ROUTE,47
Philadelphia,2024-04-01,135,,ROUTE,705
Philadelphia,2024-04-01,139,,ROUTE,300
Philadelphia,2024-04-01,150,,ROUTE,20
Philadelphia,2024-04-01,201,,ROUTE,64
Philadelphia,2024-04-01,204,,ROUTE,150
Philadelphia,2024-04-01,206,,ROUTE,86
Philadelphia,2024-04-01,310,,ROUTE,246
Philadelphia,2024-04-01,311,,ROUTE,139
Philadelphia,2024-04-01,47M,,ROUTE,705
Philadelphia,2024-04-01,BLVDDIR,,ROUTE,1921
Philadelphia,2024-04-01,B1 OWL,,ROUTE,1157
Philadelphia,2024-04-01,63,,ROUTE,12208
Philadelphia,2024-04-01,71,,ROUTE,3331
Philadelphia,2024-04-01,41,,ROUTE,2231
Philadelphia,2024-04-01,K,,ROUTE,6743
Philadelphia,2024-04-01,51,,ROUTE,4764
Philadelphia,2024-04-01,LUCYGO,,ROUTE,902
Philadelphia,2024-04-01,LUCYGR,,ROUTE,589
Philadelphia,2024-04-01,School,,ROUTE,1847
Philadelphia,2024-04-01,L1 OWL,,ROUTE,1315
Philadelphia,2024-04-01,82,,ROUTE,7774
Philadelphia,2024-04-01,81,,ROUTE,3737
Philadelphia,2024-04-01,RRD,,ROUTE,79247
Philadelphia,2024-04-01,M1,,ROUTE,5220
Philadelphia,2024-04-01,B,,ROUTE,75807
Philadelphia,2024-04-01,L1,,ROUTE,114382
Philadelphia,2024-05-01,1,,ROUTE,2558
Philadelphia,2024-05-01,2,,ROUTE,4897
Philadelphia,2024-05-01,3,,ROUTE,7195
Philadelphia,2024-05-01,4,,ROUTE,5666
Philadelphia,2024-05-01,5,,ROUTE,2053
Philadelphia,2024-05-01,6,,ROUTE,4342
Philadelphia,2024-05-01,7,,ROUTE,4826
Philadelphia,2024-05-01,8,,ROUTE,1352
Philadelphia,2024-05-01,9,,ROUTE,3398
Philadelphia,2024-05-01,T1,,ROUTE,8160
Philadelphia,2024-05-01,D1,,ROUTE,2451
Philadelphia,2024-05-01,D2,,ROUTE,2905
Philadelphia,2024-05-01,T4,,ROUTE,8509
Philadelphia,2024-05-01,12,,ROUTE,1836
Philadelphia,2024-05-01,T3,,ROUTE,8280
Philadelphia,2024-05-01,14,,ROUTE,4885
Philadelphia,2024-05-01,G1,,ROUTE,5360
Philadelphia,2024-05-01,16,,ROUTE,5467
Philadelphia,2024-05-01,17,,ROUTE,7131
Philadelphia,2024-05-01,18,,ROUTE,11413
Philadelphia,2024-05-01,19,,ROUTE,1048
Philadelphia,2024-05-01,20,,ROUTE,3167
Philadelphia,2024-05-01,21,,ROUTE,9401
Philadelphia,2024-05-01,22,,ROUTE,3040
Philadelphia,2024-05-01,23,,ROUTE,12210
Philadelphia,2024-05-01,24,,ROUTE,1415
Philadelphia,2024-05-01,25,,ROUTE,3734
Philadelphia,2024-05-01,26,,ROUTE,8682
Philadelphia,2024-05-01,27,,ROUTE,3029
Philadelphia,2024-05-01,28,,ROUTE,1382
Philadelphia,2024-05-01,29,,ROUTE,3286
Philadelphia,2024-05-01,30,,ROUTE,1107
Philadelphia,2024-05-01,31,,ROUTE,4064
Philadelphia,2024-05-01,32,,ROUTE,3896
Philadelphia,2024-05-01,33,,ROUTE,9118
Philadelphia,2024-05-01,T2,,ROUTE,8276
Philadelphia,2024-05-01,35,,ROUTE,113
Philadelphia,2024-05-01,T5,,ROUTE,9015
Philadelphia,2024-05-01,37,,ROUTE,2629
Philadelphia,2024-05-01,38,,ROUTE,2416
Philadelphia,2024-05-01,39,,ROUTE,1962
Philadelphia,2024-05-01,40,,ROUTE,6508
Philadelphia,2024-05-01,42,,ROUTE,8683
Philadelphia,2024-05-01,43,,ROUTE,2338
Philadelphia,2024-05-01,44,,ROUTE,2580
Philadelphia,2024-05-01,45,,ROUTE,5135
Philadelphia,2024-05-01,46,,ROUTE,4106
Philadelphia,2024-05-01,47,,ROUTE,14003
Philadelphia,2024-05-01,48,,ROUTE,5937
Philadelphia,2024-05-01,49,,ROUTE,3398
Philadelphia,2024-05-01,50,,ROUTE,1550
Philadelphia,2024-05-01,52,,ROUTE,9287
Philadelphia,2024-05-01,53,,ROUTE,1817
Philadelphia,2024-05-01,54,,ROUTE,6573
Philadelphia,2024-05-01,55,,ROUTE,3294
Philadelphia,2024-05-01,56,,ROUTE,8514
Philadelphia,2024-05-01,57,,ROUTE,8287
Philadelphia,2024-05-01,58,,ROUTE,5828
Philadelphia,2024-05-01,59,,ROUTE,3670
Philadelphia,2024-05-01,60,,ROUTE,9085
Philadelphia,2024-05-01,61,,ROUTE,3248
Philadelphia,2024-05-01,62,,ROUTE,114
Philadelphia,2024-05-01,64,,ROUTE,5311
Philadelphia,2024-05-01,65,,ROUTE,5938
Philadelphia,2024-05-01,66,,ROUTE,7574
Philadelphia,2024-05-01,67,,ROUTE,3618
Philadelphia,2024-05-01,68,,ROUTE,1265
Philadelphia,2024-05-01,70,,ROUTE,6905
Philadelphia,2024-05-01,73,,ROUTE,1585
Philadelphia,2024-05-01,75,,ROUTE,2176
Philadelphia,2024-05-01,77,,ROUTE,713
Philadelphia,2024-05-01,78,,ROUTE,4
Philadelphia,2024-05-01,79,,ROUTE,4455
Philadelphia,2024-05-01,80,,ROUTE,110
Philadelphia,2024-05-01,84,,ROUTE,2610
Philadelphia,2024-05-01,88,,ROUTE,1626
Philadelphia,2024-05-01,89,,ROUTE,1545
Philadelphia,2024-05-01,90,,ROUTE,306
Philadelphia,2024-05-01,92,,ROUTE,171
Philadelphia,2024-05-01,93,,ROUTE,1007
Philadelphia,2024-05-01,94,,ROUTE,268
Philadelphia,2024-05-01,95,,ROUTE,348
Philadelphia,2024-05-01,96,,ROUTE,991
Philadelphia,2024-05-01,97,,ROUTE,534
Philadelphia,2024-05-01,98,,ROUTE,553
Philadelphia,2024-05-01,99,,ROUTE,1029
Philadelphia,2024-05-01,103,,ROUTE,740
Philadelphia,2024-05-01,104,,ROUTE,2317
Philadelphia,2024-05-01,105,,ROUTE,943
Philadelphia,2024-05-01,106,,ROUTE,919
Philadelphia,2024-05-01,107,,ROUTE,699
Philadelphia,2024-05-01,108,,ROUTE,4359
Philadelphia,2024-05-01,109,,ROUTE,3516
Philadelphia,2024-05-01,110,,ROUTE,1627
Philadelphia,2024-05-01,111,,ROUTE,1164
Philadelphia,2024-05-01,112,,ROUTE,629
Philadelphia,2024-05-01,113,,ROUTE,5436
Philadelphia,2024-05-01,114,,ROUTE,1508
Philadelphia,2024-05-01,115,,ROUTE,984
Philadelphia,2024-05-01,117,,ROUTE,1614
Philadelphia,2024-05-01,118,,ROUTE,281
Philadelphia,2024-05-01,119,,ROUTE,536
Philadelphia,2024-05-01,120,,ROUTE,333
Philadelphia,2024-05-01,123,,ROUTE,607
Philadelphia,2024-05-01,124,,ROUTE,1235
Philadelphia,2024-05-01,125,,ROUTE,1325
Philadelphia,2024-05-01,126,,ROUTE,438
Philadelphia,2024-05-01,127,,ROUTE,227
Philadelphia,2024-05-01,128,,ROUTE,317
Philadelphia,2024-05-01,129,,ROUTE,666
Philadelphia,2024-05-01,130,,ROUTE,394
Philadelphia,2024-05-01,131,,ROUTE,553
Philadelphia,2024-05-01,132,,ROUTE,277
Philadelphia,2024-05-01,133,,ROUTE,47
Philadelphia,2024-05-01,135,,ROUTE,707
Philadelphia,2024-05-01,139,,ROUTE,322
Philadelphia,2024-05-01,150,,ROUTE,21
Philadelphia,2024-05-01,201,,ROUTE,64
Philadelphia,2024-05-01,204,,ROUTE,164
Philadelphia,2024-05-01,206,,ROUTE,91
Philadelphia,2024-05-01,310,,ROUTE,267
Philadelphia,2024-05-01,311,,ROUTE,152
Philadelphia,2024-05-01,47M,,ROUTE,696
Philadelphia,2024-05-01,BLVDDIR,,ROUTE,1969
Philadelphia,2024-05-01,B1 OWL,,ROUTE,1288
Philadelphia,2024-05-01,63,,ROUTE,13177
Philadelphia,2024-05-01,71,,ROUTE,3617
Philadelphia,2024-05-01,41,,ROUTE,2321
Philadelphia,2024-05-01,K,,ROUTE,7213
Philadelphia,2024-05-01,51,,ROUTE,4871
Philadelphia,2024-05-01,LUCYGO,,ROUTE,872
Philadelphia,2024-05-01,LUCYGR,,ROUTE,547
Philadelphia,2024-05-01,School,,ROUTE,1777
Philadelphia,2024-05-01,L1 OWL,,ROUTE,1337
Philadelphia,2024-05-01,82,,ROUTE,8337
Philadelphia,2024-05-01,81,,ROUTE,4072
Philadelphia,2024-05-01,RRD,,ROUTE,79261
Philadelphia,2024-05-01,M1,,ROUTE,5379
Philadelphia,2024-05-01,B,,ROUTE,73881
Philadelphia,2024-05-01,L1,,ROUTE,111428
Philadelphia,2024-06-01,1,,ROUTE,2285
Philadelphia,2024-06-01,2,,ROUTE,4202
Philadelphia,2024-06-01,3,,ROUTE,6578
Philadelphia,2024-06-01,4,,ROUTE,5005
Philadelphia,2024-06-01,5,,ROUTE,1829
Philadelphia,2024-06-01,6,,ROUTE,3706
Philadelphia,2024-06-01,7,,ROUTE,4355
Philadelphia,2024-06-01,8,,ROUTE,1013
Philadelphia,2024-06-01,9,,ROUTE,2982
Philadelphia,2024-06-01,T1,,ROUTE,6601
Philadelphia,2024-06-01,D1,,ROUTE,2158
Philadelphia,2024-06-01,D2,,ROUTE,2434
Philadelphia,2024-06-01,T4,,ROUTE,7756
Philadelphia,2024-06-01,12,,ROUTE,1770
Philadelphia,2024-06-01,T3,,ROUTE,7168
Philadelphia,2024-06-01,14,,ROUTE,4512
Philadelphia,2024-06-01,G1,,ROUTE,5378
Philadelphia,2024-06-01,16,,ROUTE,5162
Philadelphia,2024-06-01,17,,ROUTE,6709
Philadelphia,2024-06-01,18,,ROUTE,9662
Philadelphia,2024-06-01,19,,ROUTE,851
Philadelphia,2024-06-01,20,,ROUTE,2987
Philadelphia,2024-06-01,21,,ROUTE,9282
Philadelphia,2024-06-01,22,,ROUTE,2869
Philadelphia,2024-06-01,23,,ROUTE,11112
Philadelphia,2024-06-01,24,,ROUTE,1261
Philadelphia,2024-06-01,25,,ROUTE,3169
Philadelphia,2024-06-01,26,,ROUTE,7162
Philadelphia,2024-06-01,27,,ROUTE,2541
Philadelphia,2024-06-01,28,,ROUTE,1116
Philadelphia,2024-06-01,29,,ROUTE,2543
Philadelphia,2024-06-01,30,,ROUTE,992
Philadelphia,2024-06-01,31,,ROUTE,3661
Philadelphia,2024-06-01,32,,ROUTE,3219
Philadelphia,2024-06-01,33,,ROUTE,8201
Philadelphia,2024-06-01,T2,,ROUTE,7436
Philadelphia,2024-06-01,35,,ROUTE,82
Philadelphia,2024-06-01,T5,,ROUTE,7711
Philadelphia,2024-06-01,37,,ROUTE,2491
Philadelphia,2024-06-01,38,,ROUTE,2417
Philadelphia,2024-06-01,39,,ROUTE,1565
Philadelphia,2024-06-01,40,,ROUTE,6215
Philadelphia,2024-06-01,42,,ROUTE,8773
Philadelphia,2024-06-01,43,,ROUTE,2059
Philadelphia,2024-06-01,44,,ROUTE,2612
Philadelphia,2024-06-01,45,,ROUTE,4760
Philadelphia,2024-06-01,46,,ROUTE,3422
Philadelphia,2024-06-01,47,,ROUTE,12788
Philadelphia,2024-06-01,48,,ROUTE,5665
Philadelphia,2024-06-01,49,,ROUTE,3120
Philadelphia,2024-06-01,50,,ROUTE,1547
Philadelphia,2024-06-01,52,,ROUTE,8424
Philadelphia,2024-06-01,53,,ROUTE,1435
Philadelphia,2024-06-01,54,,ROUTE,5810
Philadelphia,2024-06-01,55,,ROUTE,3092
Philadelphia,2024-06-01,56,,ROUTE,6904
Philadelphia,2024-06-01,57,,ROUTE,7424
Philadelphia,2024-06-01,58,,ROUTE,5309
Philadelphia,2024-06-01,59,,ROUTE,2963
Philadelphia,2024-06-01,60,,ROUTE,8075
Philadelphia,2024-06-01,61,,ROUTE,3008
Philadelphia,2024-06-01,62,,ROUTE,93
Philadelphia,2024-06-01,64,,ROUTE,4323
Philadelphia,2024-06-01,65,,ROUTE,5335
Philadelphia,2024-06-01,66,,ROUTE,6789
Philadelphia,2024-06-01,67,,ROUTE,2616
Philadelphia,2024-06-01,68,,ROUTE,1246
Philadelphia,2024-06-01,70,,ROUTE,5577
Philadelphia,2024-06-01,73,,ROUTE,1112
Philadelphia,2024-06-01,75,,ROUTE,1889
Philadelphia,2024-06-01,77,,ROUTE,607
Philadelphia,2024-06-01,78,,ROUTE,3
Philadelphia,2024-06-01,79,,ROUTE,3721
Philadelphia,2024-06-01,80,,ROUTE,108
Philadelphia,2024-06-01,84,,ROUTE,1986
Philadelphia,2024-06-01,88,,ROUTE,1068
Philadelphia,2024-06-01,89,,ROUTE,1454
Philadelphia,2024-06-01,90,,ROUTE,302
Philadelphia,2024-06-01,92,,ROUTE,165
Philadelphia,2024-06-01,93,,ROUTE,1042
Philadelphia,2024-06-01,94,,ROUTE,262
Philadelphia,2024-06-01,95,,ROUTE,358
Philadelphia,2024-06-01,96,,ROUTE,1030
Philadelphia,2024-06-01,97,,ROUTE,521
Philadelphia,2024-06-01,98,,ROUTE,548
Philadelphia,2024-06-01,99,,ROUTE,1096
Philadelphia,2024-06-01,103,,ROUTE,691
Philadelphia,2024-06-01,104,,ROUTE,2251
Philadelphia,2024-06-01,105,,ROUTE,918
Philadelphia,2024-06-01,106,,ROUTE,930
Philadelphia,2024-06-01,107,,ROUTE,691
Philadelphia,2024-06-01,108,,ROUTE,4234
Philadelphia,2024-06-01,109,,ROUTE,3471
Philadelphia,2024-06-01,110,,ROUTE,1533
Philadelphia,2024-06-01,111,,ROUTE,1044
Philadelphia,2024-06-01,112,,ROUTE,594
Philadelphia,2024-06-01,113,,ROUTE,5424
Philadelphia,2024-06-01,114,,ROUTE,1406
Philadelphia,2024-06-01,115,,ROUTE,862
Philadelphia,2024-06-01,117,,ROUTE,1529
Philadelphia,2024-06-01,118,,ROUTE,265
Philadelphia,2024-06-01,119,,ROUTE,534
Philadelphia,2024-06-01,120,,ROUTE,310
Philadelphia,2024-06-01,123,,ROUTE,616
Philadelphia,2024-06-01,124,,ROUTE,1274
Philadelphia,2024-06-01,125,,ROUTE,1413
Philadelphia,2024-06-01,126,,ROUTE,450
Philadelphia,2024-06-01,127,,ROUTE,213
Philadelphia,2024-06-01,128,,ROUTE,292
Philadelphia,2024-06-01,129,,ROUTE,648
Philadelphia,2024-06-01,130,,ROUTE,406
Philadelphia,2024-06-01,131,,ROUTE,554
Philadelphia,2024-06-01,132,,ROUTE,285
Philadelphia,2024-06-01,133,,ROUTE,51
Philadelphia,2024-06-01,135,,ROUTE,708
Philadelphia,2024-06-01,139,,ROUTE,316
Philadelphia,2024-06-01,150,,ROUTE,24
Philadelphia,2024-06-01,201,,ROUTE,62
Philadelphia,2024-06-01,204,,ROUTE,119
Philadelphia,2024-06-01,206,,ROUTE,95
Philadelphia,2024-06-01,310,,ROUTE,247
Philadelphia,2024-06-01,311,,ROUTE,169
Philadelphia,2024-06-01,47M,,ROUTE,596
Philadelphia,2024-06-01,BLVDDIR,,ROUTE,1819
Philadelphia,2024-06-01,B1 OWL,,ROUTE,1208
Philadelphia,2024-06-01,63,,ROUTE,11469
Philadelphia,2024-06-01,71,,ROUTE,3148
Philadelphia,2024-06-01,41,,ROUTE,1827
Philadelphia,2024-06-01,K,,ROUTE,5982
Philadelphia,2024-06-01,51,,ROUTE,4173
Philadelphia,2024-06-01,LUCYGO,,ROUTE,862
Philadelphia,2024-06-01,LUCYGR,,ROUTE,581
Philadelphia,2024-06-01,School,,ROUTE,1490
Philadelphia,2024-06-01,L1 OWL,,ROUTE,1320
Philadelphia,2024-06-01,82,,ROUTE,7019
Philadelphia,2024-06-01,81,,ROUTE,3356
Philadelphia,2024-06-01,RRD,,ROUTE,75509
Philadelphia,2024-06-01,M1,,ROUTE,5270
Philadelphia,2024-06-01,B,,ROUTE,72137
Philadelphia,2024-06-01,L1,,ROUTE,108936
Philadelphia,2024-07-01,1,,ROUTE,1985
Philadelphia,2024-07-01,2,,ROUTE,3845
Philadelphia,2024-07-01,3,,ROUTE,6245
Philadelphia,2024-07-01,4,,ROUTE,4903
Philadelphia,2024-07-01,5,,ROUTE,1683
Philadelphia,2024-07-01,6,,ROUTE,3527
Philadelphia,2024-07-01,7,,ROUTE,4148
Philadelphia,2024-07-01,8,,ROUTE,798
Philadelphia,2024-07-01,9,,ROUTE,2728
Philadelphia,2024-07-01,T1,,ROUTE,5680
Philadelphia,2024-07-01,D1,,ROUTE,2064
Philadelphia,2024-07-01,D2,,ROUTE,2262
Philadelphia,2024-07-01,T4,,ROUTE,6478
Philadelphia,2024-07-01,12,,ROUTE,1818
Philadelphia,2024-07-01,T3,,ROUTE,5874
Philadelphia,2024-07-01,14,,ROUTE,4131
Philadelphia,2024-07-01,G1,,ROUTE,8176
Philadelphia,2024-07-01,16,,ROUTE,5033
Philadelphia,2024-07-01,17,,ROUTE,6604
Philadelphia,2024-07-01,18,,ROUTE,8758
Philadelphia,2024-07-01,19,,ROUTE,791
Philadelphia,2024-07-01,20,,ROUTE,2782
Philadelphia,2024-07-01,21,,ROUTE,9370
Philadelphia,2024-07-01,22,,ROUTE,2728
Philadelphia,2024-07-01,23,,ROUTE,10612
Philadelphia,2024-07-01,24,,ROUTE,1106
Philadelphia,2024-07-01,25,,ROUTE,2951
Philadelphia,2024-07-01,26,,ROUTE,6399
Philadelphia,2024-07-01,27,,ROUTE,2254
Philadelphia,2024-07-01,28,,ROUTE,965
Philadelphia,2024-07-01,29,,ROUTE,2316
Philadelphia,2024-07-01,30,,ROUTE,1019
Philadelphia,2024-07-01,31,,ROUTE,3571
Philadelphia,2024-07-01,32,,ROUTE,2802
Philadelphia,2024-07-01,33,,ROUTE,7913
Philadelphia,2024-07-01,T2,,ROUTE,5168
Philadelphia,2024-07-01,35,,ROUTE,87
Philadelphia,2024-07-01,T5,,ROUTE,6271
Philadelphia,2024-07-01,37,,ROUTE,2477
Philadelphia,2024-07-01,38,,ROUTE,2435
Philadelphia,2024-07-01,39,,ROUTE,1490
Philadelphia,2024-07-01,40,,ROUTE,6535
Philadelphia,2024-07-01,42,,ROUTE,9453
Philadelphia,2024-07-01,43,,ROUTE,1968
Philadelphia,2024-07-01,44,,ROUTE,2499
Philadelphia,2024-07-01,45,,ROUTE,4459
Philadelphia,2024-07-01,46,,ROUTE,3277
Philadelphia,2024-07-01,47,,ROUTE,12251
Philadelphia,2024-07-01,48,,ROUTE,5299
Philadelphia,2024-07-01,49,,ROUTE,3261
Philadelphia,2024-07-01,50,,ROUTE,1509
Philadelphia,2024-07-01,52,,ROUTE,8523
Philadelphia,2024-07-01,53,,ROUTE,1367
Philadelphia,2024-07-01,54,,ROUTE,5353
Philadelphia,2024-07-01,55,,ROUTE,3048
Philadelphia,2024-07-01,56,,ROUTE,6445
Philadelphia,2024-07-01,57,,ROUTE,6531
Philadelphia,2024-07-01,58,,ROUTE,4576
Philadelphia,2024-07-01,59,,ROUTE,2685
Philadelphia,2024-07-01,60,,ROUTE,7560
Philadelphia,2024-07-01,61,,ROUTE,2812
Philadelphia,2024-07-01,62,,ROUTE,92
Philadelphia,2024-07-01,64,,ROUTE,4117
Philadelphia,2024-07-01,65,,ROUTE,5121
Philadelphia,2024-07-01,66,,ROUTE,6311
Philadelphia,2024-07-01,67,,ROUTE,2015
Philadelphia,2024-07-01,68,,ROUTE,1205
Philadelphia,2024-07-01,70,,ROUTE,4886
Philadelphia,2024-07-01,73,,ROUTE,960
Philadelphia,2024-07-01,75,,ROUTE,1686
Philadelphia,2024-07-01,77,,ROUTE,573
Philadelphia,2024-07-01,78,,ROUTE,4
Philadelphia,2024-07-01,79,,ROUTE,3257
Philadelphia,2024-07-01,80,,ROUTE,104
Philadelphia,2024-07-01,84,,ROUTE,1607
Philadelphia,2024-07-01,88,,ROUTE,767
Philadelphia,2024-07-01,89,,ROUTE,1425
Philadelphia,2024-07-01,90,,ROUTE,287
Philadelphia,2024-07-01,92,,ROUTE,168
Philadelphia,2024-07-01,93,,ROUTE,1012
Philadelphia,2024-07-01,94,,ROUTE,249
Philadelphia,2024-07-01,95,,ROUTE,350
Philadelphia,2024-07-01,96,,ROUTE,1004
Philadelphia,2024-07-01,97,,ROUTE,514
Philadelphia,2024-07-01,98,,ROUTE,536
Philadelphia,2024-07-01,99,,ROUTE,1031
Philadelphia,2024-07-01,103,,ROUTE,654
Philadelphia,2024-07-01,104,,ROUTE,2264
Philadelphia,2024-07-01,105,,ROUTE,931
Philadelphia,2025-02-01,150,,ROUTE,20
Philadelphia,2025-02-01,201,,ROUTE,41
Philadelphia,2025-02-01,204,,ROUTE,73
Philadelphia,2025-02-01,206,,ROUTE,81
Philadelphia,2025-02-01,310,,ROUTE,245
Philadelphia,2025-02-01,311,,ROUTE,150
Philadelphia,2025-02-01,47M,,ROUTE,610
Philadelphia,2025-02-01,BLVDDIR,,ROUTE,1917
Philadelphia,2025-02-01,B1 OWL,,ROUTE,1099
Philadelphia,2025-02-01,63,,ROUTE,12301
Philadelphia,2025-02-01,71,,ROUTE,3449
Philadelphia,2025-02-01,41,,ROUTE,2195
Philadelphia,2025-02-01,K,,ROUTE,6534
Philadelphia,2025-02-01,51,,ROUTE,5105
Philadelphia,2025-02-01,LUCYGO,,ROUTE,888
Philadelphia,2025-02-01,LUCYGR,,ROUTE,600
Philadelphia,2025-02-01,L1 OWL,,ROUTE,1770
Philadelphia,2025-02-01,82,,ROUTE,7254
Philadelphia,2025-02-01,81,,ROUTE,3877
Philadelphia,2025-02-01,RRD,,ROUTE,88395
Philadelphia,2025-02-01,M1,,ROUTE,5330
Philadelphia,2025-02-01,B,,ROUTE,84198
Philadelphia,2025-02-01,L1,,ROUTE,127583
Philadelphia,2025-03-01,1,,ROUTE,2549
Philadelphia,2025-03-01,2,,ROUTE,4491
Philadelphia,2025-03-01,3,,ROUTE,8170
Philadelphia,2025-03-01,4,,ROUTE,5814
Philadelphia,2025-03-01,5,,ROUTE,2313
Philadelphia,2025-03-01,6,,ROUTE,4543
Philadelphia,2025-03-01,7,,ROUTE,4847
Philadelphia,2025-03-01,8,,ROUTE,1262
Philadelphia,2025-03-01,9,,ROUTE,3537
Philadelphia,2025-03-01,T1,,ROUTE,8358
Philadelphia,2025-03-01,D1,,ROUTE,2528
Philadelphia,2025-03-01,D2,,ROUTE,2881
Philadelphia,2025-03-01,T4,,ROUTE,8361
Philadelphia,2025-03-01,12,,ROUTE,1826
Philadelphia,2025-03-01,T3,,ROUTE,8713
Philadelphia,2025-03-01,14,,ROUTE,4663
Philadelphia,2025-03-01,G1,,ROUTE,11440
Philadelphia,2025-03-01,16,,ROUTE,5651
Philadelphia,2025-03-01,17,,ROUTE,6732
Philadelphia,2025-03-01,18,,ROUTE,10623
Philadelphia,2025-03-01,19,,ROUTE,1059
Philadelphia,2025-03-01,20,,ROUTE,3159
Philadelphia,2025-03-01,21,,ROUTE,10068
Philadelphia,2025-03-01,22,,ROUTE,2887
Philadelphia,2025-03-01,23,,ROUTE,12457
Philadelphia,2025-03-01,24,,ROUTE,1448
Philadelphia,2025-03-01,25,,ROUTE,3899
Philadelphia,2025-03-01,26,,ROUTE,8319
Philadelphia,2025-03-01,27,,ROUTE,3119
Philadelphia,2025-03-01,28,,ROUTE,1534
Philadelphia,2025-03-01,29,,ROUTE,3330
Philadelphia,2025-03-01,30,,ROUTE,1178
Philadelphia,2025-03-01,31,,ROUTE,3968
Philadelphia,2025-03-01,32,,ROUTE,3904
Philadelphia,2025-03-01,33,,ROUTE,8980
Philadelphia,2025-03-01,T2,,ROUTE,8283
Philadelphia,2025-03-01,35,,ROUTE,158
Philadelphia,2025-03-01,T5,,ROUTE,8624
Philadelphia,2025-03-01,37,,ROUTE,2493
Philadelphia,2025-03-01,38,,ROUTE,2436
Philadelphia,2025-03-01,39,,ROUTE,2082
Philadelphia,2025-03-01,40,,ROUTE,7162
Philadelphia,2025-03-01,42,,ROUTE,9541
Philadelphia,2025-03-01,43,,ROUTE,2606
Philadelphia,2025-03-01,44,,ROUTE,2442
Philadelphia,2025-03-01,45,,ROUTE,4603
Philadelphia,2025-03-01,46,,ROUTE,4043
Philadelphia,2025-03-01,47,,ROUTE,14205
Philadelphia,2025-03-01,48,,ROUTE,5831
Philadelphia,2025-03-01,49,,ROUTE,3692
Philadelphia,2025-03-01,50,,ROUTE,1590
Philadelphia,2025-03-01,52,,ROUTE,9276
Philadelphia,2025-03-01,53,,ROUTE,1844
