year,month,route_id,ridership,city
2025,2,79,4237,Philadelphia
2025,2,80,104,Philadelphia
2025,2,84,2609,Philadelphia
2025,2,88,1479,Philadelphia
2025,2,89,1639,Philadelphia
2025,2,90,264,Philadelphia
2025,2,92,159,Philadelphia
2025,2,93,925,Philadelphia
2025,2,94,281,Philadelphia
2025,2,95,305,Philadelphia
2025,2,96,947,Philadelphia
2025,2,97,453,Philadelphia
2025,2,98,529,Philadelphia
2025,2,99,904,Philadelphia
2025,2,103,684,Philadelphia
2025,2,104,2422,Philadelphia
2025,2,105,916,Philadelphia
2025,2,106,928,Philadelphia
2025,2,107,944,Philadelphia
2025,2,108,4375,Philadelphia
2025,2,109,3505,Philadelphia
2025,2,110,1553,Philadelphia
2025,2,111,1204,Philadelphia
2025,2,112,753,Philadelphia
2025,2,113,5436,Philadelphia
2025,2,114,1425,Philadelphia
2025,2,115,1006,Philadelphia
2025,2,117,1529,Philadelphia
2025,2,118,305,Philadelphia
2025,2,119,575,Philadelphia
2025,2,120,340,Philadelphia
2025,2,123,579,Philadelphia
2025,2,124,1106,Philadelphia
2025,2,125,1184,Philadelphia
2025,2,126,433,Philadelphia
2025,2,127,186,Philadelphia
2025,2,128,266,Philadelphia
2025,2,129,615,Philadelphia
2025,2,130,382,Philadelphia
2025,2,131,531,Philadelphia
2025,2,132,254,Philadelphia
2025,2,133,46,Philadelphia
2025,2,135,671,Philadelphia
2025,2,139,280,Philadelphia
2022,2,119,403,Philadelphia
2022,2,120,239,Philadelphia
2022,2,123,499,Philadelphia
2022,2,124,976,Philadelphia
2022,2,125,999,Philadelphia
2022,2,126,307,Philadelphia
2022,2,127,162,Philadelphia
2022,2,128,198,Philadelphia
2022,2,129,495,Philadelphia
2022,2,130,303,Philadelphia
2022,2,131,352,Philadelphia
2022,2,132,216,Philadelphia
2022,2,133,37,Philadelphia
2022,2,135,385,Philadelphia
2022,2,139,231,Philadelphia
2022,2,150,25,Philadelphia
2022,2,201,26,Philadelphia
2022,2,204,112,Philadelphia
2022,2,206,53,Philadelphia
2022,2,310,205,Philadelphia
2022,2,311,100,Philadelphia
2022,2,47M,717,Philadelphia
2022,2,BLVDDIR,1746,Philadelphia
2022,2,B1 OWL,929,Philadelphia
2022,2,63,9487,Philadelphia
2022,2,71,2913,Philadelphia
2022,2,41,1642,Philadelphia
2022,2,K,5309,Philadelphia
2022,2,51,4289,Philadelphia
2022,2,LUCYGO,700,Philadelphia
2022,2,LUCYGR,425,Philadelphia
2022,2,L1 OWL,1152,Philadelphia
2022,2,82,5633,Philadelphia
2022,2,81,3245,Philadelphia
2022,3,1,1970,Philadelphia
2022,3,2,3312,Philadelphia
2022,3,3,5692,Philadelphia
2022,3,4,3734,Philadelphia
2022,3,5,1972,Philadelphia
2022,3,6,3517,Philadelphia
2022,3,7,3210,Philadelphia
2022,3,8,1252,Philadelphia
2022,3,9,2978,Philadelphia
2022,3,T1,4898,Philadelphia
2022,3,T4,6750,Philadelphia
2022,3,12,1536,Philadelphia
2022,3,T3,5779,Philadelphia
2022,3,14,4133,Philadelphia
2022,3,G1,4169,Philadelphia
2022,3,16,4270,Philadelphia
2022,3,17,5973,Philadelphia
2022,3,18,10769,Philadelphia
2022,3,19,789,Philadelphia
2022,3,20,2680,Philadelphia
2022,3,21,6642,Philadelphia
2022,3,22,2637,Philadelphia
2022,3,23,10226,Philadelphia
2022,3,24,1368,Philadelphia
2022,3,25,2810,Philadelphia
2022,3,26,6766,Philadelphia
2022,3,27,2635,Philadelphia
2022,3,28,1130,Philadelphia
2022,3,29,2737,Philadelphia
2022,3,30,826,Philadelphia
2022,3,31,3074,Philadelphia
2022,3,32,3173,Philadelphia
2022,3,33,7845,Philadelphia
2022,3,T2,5804,Philadelphia
2022,3,35,97,Philadelphia
2022,3,T5,6767,Philadelphia
2022,3,37,2056,Philadelphia
2022,3,38,1733,Philadelphia
2022,3,39,1271,Philadelphia
2022,3,40,5242,Philadelphia
2022,3,42,6619,Philadelphia
2022,3,43,1717,Philadelphia
2022,3,44,2026,Philadelphia
2022,3,45,3917,Philadelphia
2022,3,46,3338,Philadelphia
2022,3,47,11948,Philadelphia
2022,3,48,5075,Philadelphia
2022,3,49,2204,Philadelphia
2022,3,50,1282,Philadelphia
2022,3,52,8528,Philadelphia
2022,3,53,1558,Philadelphia
2022,3,54,4668,Philadelphia
2022,3,55,2844,Philadelphia
2022,3,56,7077,Philadelphia
2022,3,57,5914,Philadelphia
2022,3,58,5190,Philadelphia
2022,3,59,2834,Philadelphia
2022,3,60,7076,Philadelphia
2022,3,61,2435,Philadelphia
2022,3,62,90,Philadelphia
2022,3,64,3964,Philadelphia
2022,3,65,5137,Philadelphia
2022,3,66,6160,Philadelphia
2022,3,67,3177,Philadelphia
2022,3,68,1392,Philadelphia
2022,3,70,5431,Philadelphia
2022,3,73,1414,Philadelphia
2022,3,75,1728,Philadelphia
2022,3,77,548,Philadelphia
2022,3,78,23,Philadelphia
2022,3,79,3507,Philadelphia
2022,3,80,89,Philadelphia
2022,3,84,2340,Philadelphia
2022,3,88,1173,Philadelphia
2022,3,89,1062,Philadelphia
2022,3,90,220,Philadelphia
2022,3,92,117,Philadelphia
2022,3,93,680,Philadelphia
2022,3,94,221,Philadelphia
2022,3,95,234,Philadelphia
2022,3,96,725,Philadelphia
2022,3,97,386,Philadelphia
2022,3,98,453,Philadelphia
2022,3,99,723,Philadelphia
2022,3,D1,1965,Philadelphia
2022,3,D2,1990,Philadelphia
2022,3,103,578,Philadelphia
2022,3,104,1841,Philadelphia
2022,3,105,758,Philadelphia
2022,3,106,764,Philadelphia
2022,3,107,595,Philadelphia
2022,3,108,3174,Philadelphia
2022,3,109,2851,Philadelphia
2022,3,110,1239,Philadelphia
2022,3,111,860,Philadelphia
2022,3,112,519,Philadelphia
2022,3,113,4163,Philadelphia
2022,3,114,1108,Philadelphia
2022,3,115,687,Philadelphia
2022,3,117,1204,Philadelphia
2022,3,118,242,Philadelphia
2022,3,119,428,Philadelphia
2022,3,120,267,Philadelphia
2022,3,123,506,Philadelphia
2022,3,124,1014,Philadelphia
2022,3,125,1033,Philadelphia
2022,3,126,343,Philadelphia
2022,3,127,175,Philadelphia
2022,3,128,219,Philadelphia
2022,3,129,499,Philadelphia
2022,3,130,307,Philadelphia
2022,3,131,365,Philadelphia
2022,3,132,226,Philadelphia
2022,3,133,45,Philadelphia
2022,3,135,417,Philadelphia
2022,3,139,232,Philadelphia
2022,3,150,31,Philadelphia
2022,3,201,62,Philadelphia
2022,3,204,116,Philadelphia
2022,3,206,58,Philadelphia
2022,3,310,235,Philadelphia
2022,3,311,113,Philadelphia
2022,3,47M,711,Philadelphia
2022,3,BLVDDIR,1826,Philadelphia
2022,3,B1 OWL,1121,Philadelphia
2022,3,63,9564,Philadelphia
2022,3,71,2940,Philadelphia
2022,3,41,1840,Philadelphia
2022,3,K,5708,Philadelphia
2022,3,51,4394,Philadelphia
2022,3,LUCYGO,769,Philadelphia
2022,3,LUCYGR,481,Philadelphia
2022,3,L1 OWL,1197,Philadelphia
2022,3,82,5886,Philadelphia
2022,3,81,3319,Philadelphia
2022,4,1,1919,Philadelphia
2022,4,2,3276,Philadelphia
2022,4,3,5624,Philadelphia
2022,4,4,3828,Philadelphia
2022,4,5,1900,Philadelphia
2022,4,6,3380,Philadelphia
2022,4,7,3183,Philadelphia
2022,4,8,1060,Philadelphia
2022,4,9,2947,Philadelphia
2022,4,T1,4481,Philadelphia
2022,4,T4,5888,Philadelphia
2022,4,12,1572,Philadelphia
2022,4,T3,6036,Philadelphia
2022,4,14,4148,Philadelphia
2022,4,G1,3814,Philadelphia
2022,4,16,4272,Philadelphia
2022,4,17,6214,Philadelphia
2022,4,18,10068,Philadelphia
2022,4,19,764,Philadelphia
2022,4,20,2778,Philadelphia
2022,4,21,7049,Philadelphia
2022,4,22,2709,Philadelphia
2022,4,23,10483,Philadelphia
2022,4,24,1245,Philadelphia
2022,4,25,2762,Philadelphia
2022,4,26,6380,Philadelphia
2022,4,27,2450,Philadelphia
2022,4,28,1113,Philadelphia
2022,4,29,2440,Philadelphia
2022,4,30,816,Philadelphia
2022,4,31,3034,Philadelphia
2022,4,32,3085,Philadelphia
2022,4,33,7959,Philadelphia
2022,4,T2,5557,Philadelphia
2022,4,35,94,Philadelphia
2022,4,T5,6527,Philadelphia
2022,4,37,2084,Philadelphia
2022,4,38,1773,Philadelphia
2022,4,39,1176,Philadelphia
2022,4,40,5400,Philadelphia
2022,4,42,6674,Philadelphia
2022,4,43,1639,Philadelphia
2022,4,44,2070,Philadelphia
2022,4,45,3764,Philadelphia
2022,4,46,3120,Philadelphia
2022,4,47,11466,Philadelphia
2022,4,48,4953,Philadelphia
2022,4,49,2204,Philadelphia
2022,4,50,1274,Philadelphia
2022,4,52,7850,Philadelphia
2022,4,53,1474,Philadelphia
2022,4,54,4391,Philadelphia
2022,4,55,2918,Philadelphia
2022,4,56,6812,Philadelphia
2022,4,57,5748,Philadelphia
2022,4,58,4958,Philadelphia
2022,4,59,2612,Philadelphia
2022,4,60,6828,Philadelphia
2022,4,61,2500,Philadelphia
2022,4,62,92,Philadelphia
2022,4,64,3613,Philadelphia
2022,4,65,4996,Philadelphia
2022,4,66,5663,Philadelphia
2022,4,67,2800,Philadelphia
2022,4,68,1360,Philadelphia
2022,4,70,5047,Philadelphia
2022,4,73,1386,Philadelphia
2022,4,75,1760,Philadelphia
2022,4,77,500,Philadelphia
2022,4,78,23,Philadelphia
2022,4,79,3208,Philadelphia
2022,4,80,93,Philadelphia
2022,4,84,2214,Philadelphia
2022,4,88,1057,Philadelphia
2022,4,89,1062,Philadelphia
2022,4,90,247,Philadelphia
2022,4,92,126,Philadelphia
2022,4,93,753,Philadelphia
2022,4,94,226,Philadelphia
2022,4,95,251,Philadelphia
2022,4,96,764,Philadelphia
2022,4,97,385,Philadelphia
2022,4,98,436,Philadelphia
2022,4,99,749,Philadelphia
2022,4,D1,1797,Philadelphia
2022,4,D2,1821,Philadelphia
2022,4,103,572,Philadelphia
2022,4,104,2003,Philadelphia
2022,4,105,791,Philadelphia
2022,4,106,725,Philadelphia
2022,4,107,627,Philadelphia
2022,4,108,3251,Philadelphia
2022,4,109,2792,Philadelphia
2022,4,110,1241,Philadelphia
2022,4,111,854,Philadelphia
2022,4,112,574,Philadelphia
2022,4,113,4221,Philadelphia
2022,4,114,1155,Philadelphia
2022,4,115,720,Philadelphia
2022,4,117,1249,Philadelphia
2022,4,118,252,Philadelphia
2022,4,119,427,Philadelphia
2022,4,120,274,Philadelphia
2022,4,123,554,Philadelphia
2022,4,124,1008,Philadelphia
2022,4,125,1099,Philadelphia
2022,4,126,352,Philadelphia
2022,4,127,181,Philadelphia
2022,4,128,221,Philadelphia
2022,4,129,552,Philadelphia
2022,4,130,335,Philadelphia
2022,4,131,384,Philadelphia
2022,4,132,229,Philadelphia
2022,4,133,49,Philadelphia
2022,4,135,452,Philadelphia
2022,4,139,285,Philadelphia
2022,4,150,32,Philadelphia
2022,4,201,36,Philadelphia
2022,4,204,134,Philadelphia
2022,4,206,63,Philadelphia
2022,4,310,226,Philadelphia
2022,4,311,128,Philadelphia
2022,4,47M,671,Philadelphia
2022,4,BLVDDIR,1762,Philadelphia
2022,4,B1 OWL,1046,Philadelphia
2022,4,63,9475,Philadelphia
2022,4,71,2845,Philadelphia
2022,4,41,1730,Philadelphia
2022,4,K,5511,Philadelphia
2022,4,51,4101,Philadelphia
2022,4,LUCYGO,718,Philadelphia
2022,4,LUCYGR,492,Philadelphia
2022,4,L1 OWL,1228,Philadelphia
2022,4,82,5626,Philadelphia
2022,4,81,3042,Philadelphia
2022,5,1,2100,Philadelphia
2022,5,2,3465,Philadelphia
2022,5,3,5846,Philadelphia
2022,5,4,4026,Philadelphia
2022,5,5,2099,Philadelphia
2022,5,6,3601,Philadelphia
2022,5,7,3287,Philadelphia
2022,5,8,1174,Philadelphia
2022,5,9,2974,Philadelphia
2022,5,T1,4898,Philadelphia
2022,5,T4,6647,Philadelphia
2022,5,12,1598,Philadelphia
2022,5,T3,6135,Philadelphia
2022,5,14,4353,Philadelphia
2022,5,G1,4169,Philadelphia
2022,5,16,4602,Philadelphia
2022,5,17,5817,Philadelphia
2022,5,18,10858,Philadelphia
2022,5,19,805,Philadelphia
2022,5,20,2842,Philadelphia
2022,5,21,7029,Philadelphia
2022,5,22,2808,Philadelphia
2022,5,23,10751,Philadelphia
2022,5,24,1316,Philadelphia
2022,5,25,2983,Philadelphia
2022,5,26,6883,Philadelphia
2022,5,27,2584,Philadelphia
2022,5,28,1134,Philadelphia
2022,5,29,2650,Philadelphia
2022,5,30,869,Philadelphia
2022,5,31,3226,Philadelphia
2022,5,32,3165,Philadelphia
2022,5,33,8250,Philadelphia
2022,5,T2,5958,Philadelphia
2022,5,35,96,Philadelphia
2022,5,T5,6819,Philadelphia
2022,5,37,2182,Philadelphia
2022,5,38,1873,Philadelphia
2022,5,39,1299,Philadelphia
2022,5,40,5152,Philadelphia
2022,5,42,6733,Philadelphia
2022,5,43,1693,Philadelphia
2022,5,44,2166,Philadelphia
2022,5,45,3861,Philadelphia
2022,5,46,3250,Philadelphia
2022,5,47,12450,Philadelphia
2022,5,48,5121,Philadelphia
2022,5,49,2262,Philadelphia
2022,5,50,1282,Philadelphia
2022,5,52,8310,Philadelphia
2022,5,53,1468,Philadelphia
2022,5,54,4684,Philadelphia
2022,5,55,2955,Philadelphia
2022,5,56,7428,Philadelphia
2022,5,57,6346,Philadelphia
2022,5,58,5194,Philadelphia
2022,5,59,2890,Philadelphia
2022,5,60,7265,Philadelphia
2022,5,61,2734,Philadelphia
2022,5,62,95,Philadelphia
2022,5,64,3989,Philadelphia
2022,5,65,5405,Philadelphia
2022,5,66,5903,Philadelphia
2022,5,67,3132,Philadelphia
2022,5,68,1426,Philadelphia
2022,5,70,5427,Philadelphia
2022,5,73,1559,Philadelphia
2022,5,75,1711,Philadelphia
2022,5,77,556,Philadelphia
2022,5,78,29,Philadelphia
2022,5,79,3318,Philadelphia
2022,5,80,97,Philadelphia
2022,5,84,2441,Philadelphia
2022,5,88,1117,Philadelphia
2022,5,89,1163,Philadelphia
2022,5,90,248,Philadelphia
2022,5,92,116,Philadelphia
2022,5,93,825,Philadelphia
2022,5,94,228,Philadelphia
2022,5,95,272,Philadelphia
2022,5,96,788,Philadelphia
2022,5,97,422,Philadelphia
2022,5,98,478,Philadelphia
2022,5,99,769,Philadelphia
2022,5,D1,1965,Philadelphia
2022,5,D2,1990,Philadelphia
2022,5,103,610,Philadelphia
2022,5,104,1964,Philadelphia
2022,5,105,846,Philadelphia
2022,5,106,718,Philadelphia
2022,5,107,617,Philadelphia
2022,5,108,3457,Philadelphia
2022,5,109,3048,Philadelphia
2022,5,110,1261,Philadelphia
2022,5,111,866,Philadelphia
2022,5,112,522,Philadelphia
2022,5,113,4590,Philadelphia
2022,5,114,1241,Philadelphia
2022,5,115,697,Philadelphia
2022,5,117,1343,Philadelphia
2022,5,118,253,Philadelphia
2022,5,119,438,Philadelphia
2022,5,120,269,Philadelphia
2022,5,123,532,Philadelphia
2022,5,124,1058,Philadelphia
2022,5,125,1187,Philadelphia
2022,5,126,351,Philadelphia
2022,5,127,192,Philadelphia
2022,5,128,247,Philadelphia
2022,5,129,533,Philadelphia
2022,5,130,327,Philadelphia
2022,5,131,420,Philadelphia
2022,5,132,241,Philadelphia
2022,5,133,43,Philadelphia
2022,5,135,479,Philadelphia
2022,5,139,279,Philadelphia
2022,5,150,27,Philadelphia
2022,5,201,49,Philadelphia
2022,5,204,161,Philadelphia
2022,5,206,68,Philadelphia
2022,5,310,235,Philadelphia
2022,5,311,120,Philadelphia
2022,5,47M,734,Philadelphia
2022,5,BLVDDIR,1949,Philadelphia
2022,5,B1 OWL,1272,Philadelphia
2022,5,63,10053,Philadelphia
2022,5,71,3076,Philadelphia
2022,5,41,1923,Philadelphia
2022,5,K,6009,Philadelphia
2022,5,51,4469,Philadelphia
2022,5,LUCYGO,743,Philadelphia
2022,5,LUCYGR,450,Philadelphia
2022,5,L1 OWL,1276,Philadelphia
2022,5,82,6219,Philadelphia
2022,5,81,3389,Philadelphia
2022,6,1,1615,Philadelphia
2022,6,2,2705,Philadelphia
2022,6,3,4649,Philadelphia
2022,6,4,3629,Philadelphia
2022,6,5,1660,Philadelphia
2022,6,6,2919,Philadelphia
2022,6,7,3053,Philadelphia
2022,6,8,741,Philadelphia
2022,6,9,2475,Philadelphia
2022,6,T1,4252,Philadelphia
2022,6,T4,5871,Philadelphia
2022,6,12,1509,Philadelphia
2022,6,T3,5560,Philadelphia
2022,6,14,3918,Philadelphia
2022,6,G1,4258,Philadelphia
2022,6,16,4083,Philadelphia
2022,6,17,5288,Philadelphia
2022,6,18,8265,Philadelphia
2022,6,19,610,Philadelphia
2022,6,20,2368,Philadelphia
2022,6,21,6394,Philadelphia
2022,6,22,2595,Philadelphia
2022,6,23,9434,Philadelphia
2022,6,24,1025,Philadelphia
2022,6,25,2406,Philadelphia
2022,6,26,5170,Philadelphia
2022,6,27,1989,Philadelphia
2022,6,28,738,Philadelphia
2022,6,29,1853,Philadelphia
2022,6,30,758,Philadelphia
2022,6,31,2641,Philadelphia
2022,6,32,2564,Philadelphia
2022,6,33,7116,Philadelphia
2022,6,T2,5789,Philadelphia
2022,6,35,79,Philadelphia
2022,6,T5,6019,Philadelphia
2022,6,37,1951,Philadelphia
2022,6,38,1729,Philadelphia
2022,6,39,974,Philadelphia
2022,6,40,4385,Philadelphia
2022,6,42,6463,Philadelphia
2022,6,43,1319,Philadelphia
2022,6,44,2139,Philadelphia
2022,6,45,3251,Philadelphia
2022,6,46,2523,Philadelphia
2022,6,47,10231,Philadelphia
2022,6,48,4780,Philadelphia
2022,6,49,2069,Philadelphia
2022,6,50,1321,Philadelphia
2022,6,52,6693,Philadelphia
2022,6,53,1156,Philadelphia
2022,6,54,3654,Philadelphia
2022,6,55,2965,Philadelphia
2022,6,56,5591,Philadelphia
2022,6,57,5129,Philadelphia
2022,6,58,4110,Philadelphia
2022,6,59,2255,Philadelphia
2022,6,60,6035,Philadelphia
2022,6,61,2360,Philadelphia
2022,6,62,83,Philadelphia
2022,6,64,2920,Philadelphia
2022,6,65,4482,Philadelphia
2022,6,66,5013,Philadelphia
2022,6,67,1782,Philadelphia
2022,6,68,1485,Philadelphia
2022,6,70,3608,Philadelphia
2022,6,73,986,Philadelphia
2022,6,75,1959,Philadelphia
2022,6,77,459,Philadelphia
2022,6,78,31,Philadelphia
2022,6,79,2458,Philadelphia
2022,6,80,103,Philadelphia
2022,6,84,1586,Philadelphia
2022,6,88,680,Philadelphia
2022,6,89,969,Philadelphia
2022,6,90,269,Philadelphia
2022,6,92,114,Philadelphia
2022,6,93,813,Philadelphia
2022,6,94,197,Philadelphia
2022,6,95,276,Philadelphia
2022,6,96,853,Philadelphia
2022,6,97,435,Philadelphia
2022,6,98,467,Philadelphia
2022,6,99,823,Philadelphia
2022,6,D1,1523,Philadelphia
2022,6,D2,1728,Philadelphia
2022,6,103,532,Philadelphia
2022,6,104,1897,Philadelphia
2022,6,105,794,Philadelphia
2022,6,106,698,Philadelphia
2022,6,107,591,Philadelphia
2022,6,108,3326,Philadelphia
2022,6,109,2953,Philadelphia
2022,6,110,1222,Philadelphia
2022,6,111,864,Philadelphia
2022,6,112,495,Philadelphia
2022,6,113,4413,Philadelphia
2022,6,114,1131,Philadelphia
2022,6,115,610,Philadelphia
2022,6,117,1234,Philadelphia
2022,6,118,231,Philadelphia
2022,6,119,462,Philadelphia
2022,6,120,184,Philadelphia
2022,6,123,536,Philadelphia
2022,6,124,1155,Philadelphia
2022,6,125,1220,Philadelphia
2022,6,126,351,Philadelphia
2022,6,127,199,Philadelphia
2022,6,128,263,Philadelphia
2022,6,129,554,Philadelphia
2022,6,130,311,Philadelphia
2022,6,131,430,Philadelphia
2022,6,132,254,Philadelphia
2022,6,133,59,Philadelphia
2022,6,135,492,Philadelphia
2022,6,139,273,Philadelphia
2022,6,150,32,Philadelphia
2022,6,201,53,Philadelphia
2022,6,204,121,Philadelphia
2022,6,206,68,Philadelphia
2022,6,310,247,Philadelphia
2022,6,311,136,Philadelphia
2022,6,47M,753,Philadelphia
2022,6,BLVDDIR,1885,Philadelphia
2022,6,B1 OWL,1182,Philadelphia
2022,6,63,7776,Philadelphia
2022,6,71,2551,Philadelphia
2022,6,41,1389,Philadelphia
2022,6,K,4681,Philadelphia
2022,6,51,3333,Philadelphia
2022,6,LUCYGO,814,Philadelphia
2022,6,LUCYGR,436,Philadelphia
2022,6,L1 OWL,1145,Philadelphia
2022,6,82,4623,Philadelphia
2022,6,81,2774,Philadelphia
2022,7,3,4872,Philadelphia
2022,7,4,3889,Philadelphia
2022,7,5,1705,Philadelphia
2022,7,6,2942,Philadelphia
2022,7,7,3163,Philadelphia
2022,7,8,781,Philadelphia
2022,7,9,2411,Philadelphia
2022,7,T1,4252,Philadelphia
2022,7,T4,5592,Philadelphia
2022,7,12,1655,Philadelphia
2022,7,T3,5599,Philadelphia
2022,7,14,4030,Philadelphia
2022,7,G1,4258,Philadelphia
2022,7,16,4435,Philadelphia
2022,7,17,5262,Philadelphia
2022,7,18,8461,Philadelphia
2022,7,19,604,Philadelphia
2022,7,20,2444,Philadelphia
2022,7,21,7492,Philadelphia
2022,7,22,2691,Philadelphia
2022,7,23,9829,Philadelphia
2022,7,24,1163,Philadelphia
2022,7,25,2432,Philadelphia
2022,7,26,5423,Philadelphia
2022,7,27,2014,Philadelphia
2022,7,28,743,Philadelphia
2022,7,29,1806,Philadelphia
2022,7,30,828,Philadelphia
2022,7,31,2870,Philadelphia
2022,7,32,2562,Philadelphia
2022,7,33,7415,Philadelphia
2022,7,T2,5530,Philadelphia
2022,7,35,68,Philadelphia
2022,7,T5,5690,Philadelphia
2022,7,37,1995,Philadelphia
2022,7,38,1812,Philadelphia
2022,7,39,1054,Philadelphia
2022,7,40,4892,Philadelphia
2022,7,42,7191,Philadelphia
2022,7,43,1412,Philadelphia
2022,7,44,2190,Philadelphia
2022,7,45,3238,Philadelphia
2022,7,46,2550,Philadelphia
2022,7,47,10743,Philadelphia
2022,7,48,4792,Philadelphia
2022,7,49,2192,Philadelphia
2022,7,50,1295,Philadelphia
2022,7,52,7039,Philadelphia
2022,7,53,1190,Philadelphia
2022,7,54,3719,Philadelphia
2022,7,55,2949,Philadelphia
2022,7,56,5973,Philadelphia
2022,7,57,5516,Philadelphia
2022,7,58,4054,Philadelphia
2022,7,59,2054,Philadelphia
2022,7,60,5925,Philadelphia
2022,7,61,2429,Philadelphia
2022,7,62,82,Philadelphia
2022,7,64,3270,Philadelphia
2022,7,65,4534,Philadelphia
2022,7,66,4821,Philadelphia
2022,7,67,1756,Philadelphia
2022,7,68,1459,Philadelphia
2022,7,70,3576,Philadelphia
2022,7,73,989,Philadelphia
2022,7,75,1859,Philadelphia
2022,7,77,437,Philadelphia
2022,7,78,33,Philadelphia
2022,7,79,2533,Philadelphia
2022,7,80,92,Philadelphia
2022,7,84,1716,Philadelphia
2022,7,88,663,Philadelphia
2022,7,89,998,Philadelphia
2022,7,90,285,Philadelphia
2022,7,92,121,Philadelphia
2022,7,93,875,Philadelphia
2022,7,94,201,Philadelphia
2022,7,95,289,Philadelphia
2022,7,96,815,Philadelphia
2022,7,97,476,Philadelphia
2022,7,98,491,Philadelphia
2022,7,99,813,Philadelphia
2022,7,D1,1705,Philadelphia
2022,7,D2,1728,Philadelphia
2022,7,103,540,Philadelphia
2022,7,104,1979,Philadelphia
2022,7,105,821,Philadelphia
2022,7,106,724,Philadelphia
2022,7,107,602,Philadelphia
2022,7,108,3404,Philadelphia
2022,7,109,3043,Philadelphia
2022,7,110,1246,Philadelphia
2022,7,111,910,Philadelphia
2022,7,112,540,Philadelphia
2022,7,113,4407,Philadelphia
2022,7,114,1153,Philadelphia
2022,7,115,610,Philadelphia
2022,7,117,1235,Philadelphia
2022,7,118,231,Philadelphia
2022,7,119,441,Philadelphia
2022,7,120,199,Philadelphia
2022,7,123,629,Philadelphia
2022,7,124,1095,Philadelphia
2022,7,125,1239,Philadelphia
2022,7,126,370,Philadelphia
2022,7,127,212,Philadelphia
2022,7,128,272,Philadelphia
2022,7,129,577,Philadelphia
2022,7,130,306,Philadelphia
2022,7,131,407,Philadelphia
2022,7,132,247,Philadelphia
2022,7,133,59,Philadelphia
2022,7,135,503,Philadelphia
2022,7,139,315,Philadelphia
2022,7,150,26,Philadelphia
2022,7,201,51,Philadelphia
2022,7,204,123,Philadelphia
2022,7,206,70,Philadelphia
2022,7,310,243,Philadelphia
2022,7,311,146,Philadelphia
2022,7,47M,801,Philadelphia
2022,7,BLVDDIR,1920,Philadelphia
2022,7,B1 OWL,1173,Philadelphia
2022,7,63,8292,Philadelphia
2022,7,71,2637,Philadelphia
2022,7,41,1444,Philadelphia
2022,7,K,4877,Philadelphia
2022,7,51,3382,Philadelphia
2022,7,LUCYGO,743,Philadelphia
2022,7,LUCYGR,468,Philadelphia
2022,7,L1 OWL,1463,Philadelphia
2022,7,82,4851,Philadelphia
2022,7,81,2756,Philadelphia
2022,8,1,1687,Philadelphia
2022,8,2,2888,Philadelphia
2022,8,3,4942,Philadelphia
2022,8,4,3968,Philadelphia
2022,8,5,1703,Philadelphia
2022,8,6,2947,Philadelphia
2022,8,7,3156,Philadelphia
2022,8,8,770,Philadelphia
2022,8,9,2451,Philadelphia
2022,8,T1,5227,Philadelphia
2022,8,T4,7141,Philadelphia
2022,8,12,1568,Philadelphia
2022,8,T3,7746,Philadelphia
2022,8,14,3940,Philadelphia
2022,8,G1,5233,Philadelphia
2022,8,16,4230,Philadelphia
2022,8,17,5317,Philadelphia
2022,8,18,8328,Philadelphia
2022,8,19,602,Philadelphia
2022,8,20,2401,Philadelphia
2022,8,21,7517,Philadelphia
2022,8,22,2728,Philadelphia
2022,8,23,10096,Philadelphia
2022,8,24,1106,Philadelphia
2022,8,25,2386,Philadelphia
2022,8,26,5337,Philadelphia
2022,8,27,2033,Philadelphia
2022,8,28,718,Philadelphia
2022,8,29,1882,Philadelphia
2022,8,30,803,Philadelphia
2022,8,31,2751,Philadelphia
2022,8,32,2560,Philadelphia
2022,8,33,7541,Philadelphia
2022,8,T2,6787,Philadelphia
2022,8,35,83,Philadelphia
2022,8,T5,8411,Philadelphia
2022,8,37,2025,Philadelphia
2022,8,38,1820,Philadelphia
2022,8,39,1084,Philadelphia
2022,8,40,4763,Philadelphia
2022,8,42,6809,Philadelphia
2022,8,43,1457,Philadelphia
2022,8,44,2212,Philadelphia
2022,8,45,3194,Philadelphia
2022,8,46,2580,Philadelphia
2022,8,47,10980,Philadelphia
2022,8,48,4852,Philadelphia
2022,8,49,2317,Philadelphia
2022,8,50,1283,Philadelphia
2022,8,52,6863,Philadelphia
2022,8,53,1254,Philadelphia
2022,8,54,3561,Philadelphia
2022,8,55,2926,Philadelphia
2022,8,56,5710,Philadelphia
2022,8,57,5270,Philadelphia
2022,8,58,4108,Philadelphia
2022,8,59,2172,Philadelphia
2022,8,60,6498,Philadelphia
2022,8,61,2477,Philadelphia
2022,8,62,83,Philadelphia
2022,8,64,3141,Philadelphia
2022,8,65,4391,Philadelphia
2022,8,66,5038,Philadelphia
2022,8,67,1715,Philadelphia
2022,8,68,1530,Philadelphia
2022,8,70,3603,Philadelphia
2022,8,73,945,Philadelphia
2022,8,75,1518,Philadelphia
2022,8,77,469,Philadelphia
2022,8,78,36,Philadelphia
2022,8,79,2550,Philadelphia
2022,8,80,103,Philadelphia
2022,8,84,1639,Philadelphia
2022,8,88,669,Philadelphia
2022,8,89,998,Philadelphia
2022,8,90,266,Philadelphia
2022,8,92,129,Philadelphia
