year,month,route,ridership
2022,8,90,89463
2022,8,91,104804
2022,8,92,118852
2022,8,93,64448
2022,8,94,187580
2022,8,95,81460
2022,8,96,11322
2022,8,97,51333
2022,8,J14,150559
2022,8,X4,9209
2022,8,X49,81175
2022,8,X9,105504
2022,8,X98,48
2022,9,1,17943
2022,9,10,802
2022,9,100,8249
2022,9,1001,4083
2022,9,103,30973
2022,9,106,21048
2022,9,108,10969
2022,9,11,30905
2022,9,111,44957
2022,9,111A,5154
2022,9,112,26476
2022,9,115,43230
2022,9,119,56268
2022,9,12,187223
2022,9,120,2480
2022,9,121,4047
2022,9,124,25253
2022,9,125,7523
2022,9,126,81169
2022,9,128,289
2022,9,130,1073
2022,9,134,20084
2022,9,135,27103
2022,9,136,17948
2022,9,143,10447
2022,9,146,275478
2022,9,147,244977
2022,9,148,27853
2022,9,15,117653
2022,9,151,309576
2022,9,152,162448
2022,9,155,136805
2022,9,156,54010
2022,9,157,81944
2022,9,165,4263
2022,9,169,2129
2022,9,171,14032
2022,9,172,28027
2022,9,18,63731
2022,9,19,1044
2022,9,192,9547
2022,9,2,24747
2022,9,20,255728
2022,9,201,33590
2022,9,206,6751
2022,9,21,161259
2022,9,22,326427
2022,9,24,33280
2022,9,26,58015
2022,9,28,76009
2022,9,29,167423
2022,9,3,248999
2022,9,30,40956
2022,9,31,7789
2022,9,34,66459
2022,9,35,74238
2022,9,36,280444
2022,9,37,13082
2022,9,39,32809
2022,9,4,272393
2022,9,43,22215
2022,9,44,55234
2022,9,47,165843
2022,9,48,13347
2022,9,49,307368
2022,9,49B,109930
2022,9,5,6927
2022,9,50,192886
2022,9,51,27609
2022,9,52,154647
2022,9,52A,64414
2022,9,53,322242
2022,9,53A,135556
2022,9,54,170920
2022,9,54A,9937
2022,9,54B,51949
2022,9,55,141415
2022,9,55A,3109
2022,9,55N,7597
2022,9,56,128519
2022,9,57,39318
2022,9,59,51550
2022,9,6,157721
2022,9,60,203808
2022,9,62,177460
2022,9,62H,19063
2022,9,63,232263
2022,9,63W,31066
2022,9,65,116894
2022,9,66,368039
2022,9,67,147664
2022,9,68,22893
2022,9,7,79121
2022,9,70,140947
2022,9,71,126197
2022,9,72,248980
2022,9,73,78921
2022,9,74,216179
2022,9,75,120246
2022,9,76,203751
2022,9,77,321112
2022,9,78,127409
2022,9,79,343567
2022,9,8,333406
2022,9,80,189567
2022,9,81,204403
2022,9,81W,29422
2022,9,82,272987
2022,9,84,62164
2022,9,85,187370
2022,9,85A,9825
2022,9,86,38993
2022,9,87,168065
2022,9,88,22455
2022,9,8A,44654
2022,9,9,349343
2022,9,90,89132
2022,9,91,110625
2022,9,92,131130
2022,9,93,67756
2022,9,94,210742
2022,9,95,83195
2022,9,96,12586
2022,9,97,52642
2022,9,J14,150592
2022,9,X4,31757
2022,9,X49,99286
2022,9,X9,110000
2022,9,X98,53
2022,10,1,17051
2022,10,100,7624
2022,10,1001,2439
2022,10,103,30930
2022,10,106,19837
2022,10,108,10300
2022,10,11,31411
2022,10,111,44870
2022,10,111A,5213
2022,10,112,26055
2022,10,115,43546
2022,10,119,57830
2022,10,12,182988
2022,10,120,2859
2022,10,121,4454
2022,10,124,25134
2022,10,125,7862
2022,10,126,77409
2022,10,128,1
2022,10,134,20786
2022,10,135,28536
2022,10,136,18931
2022,10,143,12552
2022,10,146,268868
2022,10,147,248270
2022,10,148,27325
2022,10,15,109451
2022,10,151,310558
2022,10,152,153848
2022,10,155,135885
2022,10,156,54025
2022,10,157,83066
2022,10,165,4170
2022,10,169,3083
2022,10,171,22834
2022,10,172,45356
2022,10,18,62585
2022,10,19,4949
2022,10,192,9935
2022,10,2,25174
2022,10,20,263310
2022,10,201,42056
2022,10,206,6034
2022,10,21,161796
2022,10,22,331215
2022,10,24,31231
2022,10,26,53323
2022,10,28,71468
2022,10,29,167678
2022,10,3,263442
2022,10,30,41188
2022,10,31,9061
2022,10,34,64716
2022,10,35,71699
2022,10,36,292208
2022,10,37,12743
2022,10,39,32582
2022,10,4,278037
2022,10,43,22394
2022,10,44,54012
2022,10,47,167272
2022,10,48,12531
2022,10,49,308083
2022,10,49B,113045
2022,10,5,5886
2022,10,50,197936
2022,10,51,26403
2022,10,52,150460
2022,10,52A,63689
2022,10,53,323663
2022,10,53A,133191
2022,10,54,177185
2022,10,54A,9260
2022,10,54B,52763
2022,10,55,143470
2022,10,55A,2933
2022,10,55N,7687
2022,10,56,131081
2022,10,57,37701
2022,10,59,50806
2022,10,6,152601
2022,10,60,203313
2022,10,62,170952
2022,10,62H,18821
2022,10,63,225983
2022,10,63W,31006
2022,10,65,113104
2022,10,66,376515
2022,10,67,146693
2022,10,68,22474
2022,10,7,76019
2022,10,70,139872
2022,10,71,129808
2022,10,72,248191
2022,10,73,84927
2022,10,74,222587
2022,10,75,117396
2022,10,76,205467
2022,10,77,324970
2022,10,78,133415
2022,10,79,356246
2022,10,8,345035
2022,10,80,190772
2022,10,81,209949
2022,10,81W,31654
2022,10,82,269562
2022,10,84,62446
2022,10,85,192491
2022,10,85A,10281
2022,10,86,36299
2022,10,87,167978
2022,10,88,22703
2022,10,8A,45011
2022,10,9,358746
2022,10,90,89060
2022,10,91,109595
2022,10,92,132266
2022,10,93,65744
2022,10,94,201947
2022,10,95,84107
2022,10,96,11689
2022,10,97,52736
2022,10,J14,145381
2022,10,X4,29563
2022,10,X49,95397
2022,10,X9,106065
2022,10,X98,47
2022,11,1,15725
2022,11,100,6297
2022,11,1001,2526
2022,11,103,27251
2022,11,106,18410
2022,11,108,9039
2022,11,11,29557
2022,11,111,40032
2022,11,111A,4730
2022,11,112,23903
2022,11,115,38711
2022,11,119,54046
2022,11,12,173419
2022,11,120,2230
2022,11,121,3775
2022,11,124,19115
2022,11,125,6828
2022,11,126,67456
2022,11,128,2990
2022,11,134,19688
2022,11,135,26519
2022,11,136,17521
2022,11,143,10379
2022,11,146,243084
2022,11,147,227097
2022,11,148,26257
2022,11,15,105517
2022,11,151,285006
2022,11,152,135754
2022,11,155,121420
2022,11,156,50728
2022,11,157,79566
2022,11,165,3717
2022,11,169,2172
2022,11,171,16696
2022,11,172,32065
2022,11,18,56009
2022,11,19,3364
2022,11,192,8869
2022,11,2,23212
2022,11,20,235953
2022,11,201,39326
2022,11,206,4968
2022,11,21,140591
2022,11,22,301695
2022,11,24,28023
2022,11,26,49849
2022,11,28,64470
2022,11,29,150443
2022,11,3,236312
2022,11,30,36848
2022,11,31,8479
2022,11,34,56770
2022,11,35,64422
2022,11,36,266683
2022,11,37,13031
2022,11,39,29261
2022,11,4,260116
2022,11,43,19893
2022,11,44,48586
2022,11,47,148655
2022,11,48,11155
2022,11,49,275026
2022,11,49B,100876
2022,11,5,5179
2022,11,50,179873
2022,11,51,22778
2022,11,52,138024
2022,11,52A,58663
2022,11,53,300217
2022,11,53A,118943
2022,11,54,158852
2022,11,54A,8827
2022,11,54B,45577
2022,11,55,126095
2022,11,55A,3029
2022,11,55N,6781
2022,11,56,118026
2022,11,57,33692
2022,11,59,46378
2022,11,6,139401
2022,11,60,177079
2022,11,62,154986
2022,11,62H,17351
2022,11,63,207745
2022,11,63W,27836
2022,11,65,97506
2022,11,66,346733
2022,11,67,134616
2022,11,68,20510
2022,11,7,71200
2022,11,70,129661
2022,11,71,119355
2022,11,72,223894
2022,11,73,76360
2022,11,74,196311
2022,11,75,106703
2022,11,76,179639
2022,11,77,292170
2022,11,78,116778
2022,11,79,334362
2022,11,8,311616
2022,11,80,169074
2022,11,81,194698
2022,11,81W,28885
2022,11,82,231841
2022,11,84,53814
2022,11,85,175103
2022,11,85A,8934
2022,11,86,32483
2022,11,87,153158
2022,11,88,20870
2022,11,8A,41329
2022,11,9,315972
2022,11,90,80644
2022,11,91,98974
2022,11,92,117954
2022,11,93,62643
2022,11,94,184404
2022,11,95,76055
2022,11,96,12077
2022,11,97,49746
2022,11,J14,134902
2022,11,X4,30649
2022,11,X49,88512
2022,11,X9,101517
2022,11,X98,39
2022,12,1,13301
2022,12,100,6236
2022,12,1001,2932
2022,12,103,25075
2022,12,106,17923
2022,12,108,7654
2022,12,11,26052
2022,12,111,35393
2022,12,111A,5403
2022,12,112,21443
2022,12,115,35463
2022,12,119,48512
2022,12,12,155332
2022,12,120,1700
2022,12,121,2993
2022,12,124,18724
2022,12,125,6075
2022,12,126,60975
2022,12,128,562
2022,12,134,14680
2022,12,135,20316
2022,12,136,13931
2022,12,143,9361
2022,12,146,237776
2022,12,147,205421
2022,12,148,22273
2022,12,15,92610
2022,12,151,272177
2022,12,152,124116
2022,12,155,111327
2022,12,156,45460
2022,12,157,55087
2022,12,165,3316
2022,12,169,2448
2022,12,171,11278
2022,12,172,19321
2022,12,18,52663
2022,12,19,2203
2022,12,192,6663
2022,12,2,18566
2022,12,20,227847
2022,12,201,27431
2022,12,206,4771
2022,12,21,127207
2022,12,22,287858
2022,12,24,26069
2022,12,26,45155
2022,12,28,60420
2022,12,29,143007
2022,12,3,243238
2022,12,30,35812
2022,12,31,6629
2022,12,34,53477
2022,12,35,56800
2022,12,36,258459
2022,12,37,10928
2022,12,39,27073
2022,12,4,249118
2022,12,43,17845
2022,12,44,44760
2022,12,47,137918
2022,12,48,10370
2022,12,49,251826
2022,12,49B,91447
2022,12,5,5437
2022,12,50,163132
2022,12,51,21745
2022,12,52,126497
2022,12,52A,52961
2022,12,53,285057
2022,12,53A,102103
2022,12,54,146563
2022,12,54A,7969
2022,12,54B,40160
2022,12,55,113549
2022,12,55A,2263
2022,12,55N,6510
2022,12,56,110918
2022,12,57,30830
2022,12,59,43343
2022,12,6,126737
2022,12,60,146025
2022,12,62,139467
2022,12,62H,15426
2022,12,63,186464
2022,12,63W,24847
2022,12,65,90013
2022,12,66,338661
2022,12,67,120330
2022,12,68,18055
2022,12,7,48447
2022,12,70,120453
2022,12,71,115366
2022,12,72,210292
2022,12,73,71397
2022,12,74,181697
2022,12,75,99405
2022,12,76,161983
2022,12,77,271367
2022,12,78,107919
2022,12,79,322412
2022,12,8,261934
2022,12,80,157312
2022,12,81,180103
2022,12,81W,26917
2022,12,82,218470
2022,12,84,49916
2022,12,85,165192
2022,12,85A,8535
2022,12,86,26782
2022,12,87,145726
2022,12,88,18597
2022,12,8A,38508
2022,12,9,291882
2022,12,90,73209
2022,12,91,89627
2022,12,92,104622
2022,12,93,56224
2022,12,94,167316
2022,12,95,74041
2022,12,96,10219
2022,12,97,45916
2022,12,J14,124535
2022,12,X4,28641
2022,12,X49,80745
2022,12,X9,89744
2022,12,X98,23
2023,1,1,16870
2023,1,100,6734
2023,1,1001,1744
2023,1,103,26991
2023,1,106,17022
2023,1,108,10616
2023,1,11,26941
2023,1,111,40165
2023,1,111A,4619
2023,1,112,22047
2023,1,115,38839
2023,1,119,51854
2023,1,12,165151
2023,1,120,3655
2023,1,121,5306
2023,1,124,16716
2023,1,125,8699
2023,1,126,68142
2023,1,128,166
2023,1,134,21851
2023,1,135,28130
2023,1,136,18765
2023,1,143,14089
2023,1,146,222315
2023,1,147,202239
2023,1,148,24243
2023,1,15,96386
2023,1,151,256118
2023,1,152,130546
2023,1,155,118732
2023,1,156,55126
2023,1,157,84317
2023,1,165,3509
2023,1,169,1886
2023,1,171,18404
2023,1,172,40528
2023,1,18,57871
2023,1,19,1996
2023,1,192,7825
2023,1,2,27739
2023,1,20,232151
2023,1,201,41009
2023,1,206,6408
2023,1,21,137060
2023,1,22,292409
2023,1,24,29362
2023,1,26,50038
2023,1,28,66200
2023,1,29,133218
2023,1,3,247403
2023,1,30,37885
2023,1,31,9130
2023,1,34,58059
2023,1,35,63688
2023,1,36,258039
2023,1,37,12450
2023,1,39,26877
2023,1,4,251326
2023,1,43,18107
2023,1,44,46623
2023,1,47,146429
2023,1,48,11106
2023,1,49,275242
2023,1,49B,99024
2023,1,5,4960
2023,1,50,166067
2023,1,51,21573
2023,1,52,131631
2023,1,52A,60426
2023,1,53,298189
2023,1,53A,107017
2023,1,54,149208
2023,1,54A,8458
2023,1,54B,43448
2023,1,55,125900
2023,1,55A,2594
2023,1,55N,6632
2023,1,56,118091
2023,1,57,34501
2023,1,59,44545
2023,1,6,122727
2023,1,60,172435
2023,1,62,146750
2023,1,62H,17028
2023,1,63,204422
2023,1,63W,25764
2023,1,65,103461
2023,1,66,350211
2023,1,67,124839
2023,1,68,19250
2023,1,7,66460
2023,1,70,131610
2023,1,71,122585
2023,1,72,213675
2023,1,73,78384
2023,1,74,194002
2023,1,75,102193
2023,1,76,164832
2023,1,77,281971
2023,1,78,109191
2023,1,79,328748
2023,1,8,318884
2023,1,80,158198
2023,1,81,184966
2023,1,81W,29016
2023,1,82,231505
2023,1,84,49661
2023,1,85,165928
2023,1,85A,7694
2023,1,86,28797
2023,1,87,142356
2023,1,88,19950
2023,1,8A,41392
2023,1,9,312789
2023,1,90,70654
2023,1,91,95415
2023,1,92,108187
2023,1,93,60046
2023,1,94,169577
2023,1,95,79467
2023,1,96,10540
2023,1,97,46589
2023,1,J14,122757
2023,1,X4,36995
2023,1,X49,80441
2023,1,X9,95741
2023,1,X98,13
2023,2,1,18743
2023,2,100,6650
2023,2,1001,2090
2023,2,103,27445
2023,2,106,17228
2023,2,108,10889
2023,2,11,26964
2023,2,111,40834
2023,2,111A,4524
2023,2,112,21556
2023,2,115,37579
2023,2,119,49088
2023,2,12,164564
2023,2,120,4178
2023,2,121,5652
2023,2,124,16411
2023,2,125,8674
2023,2,126,70773
2023,2,130,4567
2023,2,134,21489
2023,2,135,26451
2023,2,136,19207
2023,2,143,15663
2023,2,146,211457
2023,2,147,194742
2023,2,148,24929
2023,2,15,99456
2023,2,151,248199
2023,2,152,132679
2023,2,155,117799
2023,2,156,54636
2023,2,157,96082
2023,2,165,3758
2023,2,169,1366
2023,2,171,16889
2023,2,172,47437
2023,2,18,60847
2023,2,19,2093
2023,2,192,7324
2023,2,2,30522
2023,2,20,228472
2023,2,201,41116
2023,2,206,7200
2023,2,21,141706
2023,2,22,271324
2023,2,24,31557
2023,2,26,51720
2023,2,28,71289
2023,2,29,129951
2023,2,3,258066
2023,2,30,39959
2023,2,31,11534
2023,2,34,57927
2023,2,35,65630
2023,2,36,236003
2023,2,37,12796
2023,2,39,27738
2023,2,4,248504
2023,2,43,18713
2023,2,44,48074
2023,2,47,144511
2023,2,48,11437
2023,2,49,269579
2023,2,49B,94795
2023,2,5,4415
2023,2,50,161212
2023,2,51,22654
2023,2,52,134543
2023,2,52A,61597
2023,2,53,291250
2023,2,53A,108106
2023,2,54,149103
2023,2,54A,8247
2023,2,54B,44965
2023,2,55,123509
2023,2,55A,2893
2023,2,55N,7051
2023,2,56,120541
2023,2,57,36005
2023,2,59,45771
2023,2,6,116115
2023,2,60,179230
2023,2,62,145287
2023,2,62H,17189
2023,2,63,203506
2023,2,63W,24517
2023,2,65,108873
2023,2,66,343223
2023,2,67,123997
2023,2,68,19275
2023,2,7,75839
2023,2,70,136347
2023,2,71,122127
2023,2,72,208623
2023,2,73,81193
2023,2,74,188762
2023,2,75,101105
2023,2,76,160087
2023,2,77,279489
2023,2,78,109017
2023,2,79,316789
2023,2,8,325083
2023,2,80,154930
2023,2,81,178131
2023,2,81W,27073
2023,2,82,231867
2023,2,84,48392
2023,2,85,165956
2023,2,85A,7630
2023,2,86,30737
2023,2,87,134960
2023,2,88,19548
2023,2,8A,42367
2023,2,9,302892
2023,2,90,68043
2023,2,91,94053
2023,2,92,103544
2023,2,93,61213
2023,2,94,167402
2023,2,95,79773
2023,2,96,11050
2023,2,97,45121
2023,2,J14,118990
2023,2,X4,42649
2023,2,X49,81787
2023,2,X9,99913
2023,2,X98,30
2023,3,1,21916
2023,3,100,8056
2023,3,1001,1776
2023,3,103,30973
2023,3,106,20144
2023,3,108,13596
2023,3,11,30651
2023,3,111,46163
2023,3,111A,4670
2023,3,112,25305
2023,3,115,43315
2023,3,119,56545
2023,3,12,181586
2023,3,120,4960
2023,3,121,7074
2023,3,124,23603
2023,3,125,10479
2023,3,126,83666
2023,3,134,26152
2023,3,135,34835
2023,3,136,22590
2023,3,143,17338
2023,3,146,255392
2023,3,147,223982
2023,3,148,29663
2023,3,15,114685
2023,3,151,290890
2023,3,152,164639
2023,3,155,134455
2023,3,156,66497
2023,3,157,108337
2023,3,165,4243
2023,3,169,1733
2023,3,171,15605
2023,3,172,39853
2023,3,18,69627
2023,3,19,3904
2023,3,192,8130
2023,3,2,37107
2023,3,20,262496
2023,3,201,40748
2023,3,206,9752
2023,3,21,167532
2023,3,22,317031
2023,3,24,39751
2023,3,26,63310
2023,3,28,84121
2023,3,29,154962
2023,3,3,298122
2023,3,30,45673
2023,3,31,12702
2023,3,34,64915
2023,3,35,75563
2023,3,36,266818
2023,3,37,15815
2023,3,39,32800
2023,3,4,283522
2023,3,43,22013
2023,3,44,55746
2023,3,47,168848
2023,3,48,14137
2023,3,49,312926
2023,3,49B,109379
2023,3,5,4994
2023,3,50,189381
2023,3,51,26093
2023,3,52,155275
2023,3,52A,72617
2023,3,53,337334
2023,3,53A,128565
2023,3,54,171558
2023,3,54A,10728
2023,3,54B,53267
2023,3,55,149077
2023,3,55A,3399
2023,3,55N,9264
2023,3,56,148613
2023,3,57,41795
2023,3,59,54126
2023,3,6,140001
2023,3,60,202902
2023,3,62,172272
2023,3,62H,20288
2023,3,63,229534
2023,3,63W,29109
2023,3,65,140255
2023,3,66,398121
2023,3,67,139880
2023,3,68,22690
2023,3,7,85011
2023,3,70,160681
2023,3,71,138443
2023,3,72,241215
2023,3,73,97664
2023,3,74,218382
2023,3,75,115282
2023,3,76,188111
2023,3,77,328778
2023,3,78,126508
2023,3,79,358495
2023,3,8,360372
2023,3,80,184244
2023,3,81,211511
2023,3,81W,31744
2023,3,82,264650
2023,3,84,58718
2023,3,85,200264
2023,3,85A,9155
2023,3,86,38200
2023,3,87,155483
2023,3,88,23330
2023,3,8A,47898
2023,3,9,348511
2023,3,90,78857
2023,3,91,109643
2023,3,92,120990
2023,3,93,73683
2023,3,94,198303
2023,3,95,89120
2023,3,96,13378
2023,3,97,52004
2023,3,J14,136485
2023,3,X4,49997
2023,3,X49,97485
2023,3,X9,120083
2023,3,X98,29
2023,4,1,19861
2023,4,100,6836
2023,4,1001,2571
2023,4,103,28474
2023,4,106,16819
2023,4,108,12365
2023,4,11,28300
2023,4,111,43159
2023,4,111A,4925
2023,4,112,21718
2023,4,115,40036
2023,4,119,55027
2023,4,12,171426
2023,4,120,4336
2023,4,121,6152
2023,4,124,24569
2023,4,125,9159
2023,4,126,78684
2023,4,134,20962
2023,4,135,30052
2023,4,136,19380
2023,4,143,13823
2023,4,146,253671
2023,4,147,210651
2023,4,148,24593
2023,4,15,109544
2023,4,151,294164
2023,4,152,156247
2023,4,155,126359
2023,4,156,57702
2023,4,157,101394
2023,4,165,3574
2023,4,169,1585
2023,4,171,17594
2023,4,172,43769
2023,4,18,67839
2023,4,19,1385
2023,4,192,7656
2023,4,2,32239
2023,4,20,243650
2023,4,201,40217
2023,4,206,6695
2023,4,21,161963
2023,4,22,299225
2023,4,24,33995
2023,4,26,53312
2023,4,28,79301
2023,4,29,158490
2023,4,3,293603
2023,4,30,43815
2023,4,31,11513
2023,4,34,60334
2023,4,35,73781
2023,4,36,258802
2023,4,37,13815
2023,4,39,29907
2023,4,4,272740
2023,4,43,20517
2023,4,44,50994
2023,4,47,158180
2023,4,48,12124
2023,4,49,296110
2023,4,49B,102885
2023,4,5,5056
2023,4,50,166061
2023,4,51,23856
2023,4,52,151200
2023,4,52A,67691
2023,4,53,316685
2023,4,53A,118761
2023,4,54,166741
2023,4,54A,9277
2023,4,54B,51950
2023,4,55,144135
2023,4,55A,2864
2023,4,55N,7857
2023,4,56,141971
2023,4,57,37861
2023,4,59,47496
2023,4,6,140828
2023,4,60,187933
2023,4,62,158718
2023,4,62H,18758
2023,4,63,216213
2023,4,63W,27168
2023,4,65,135309
2023,4,66,381334
2023,4,67,132913
2023,4,68,19899
2023,4,7,77591
2023,4,70,149539
2023,4,71,133820
2023,4,72,236694
2023,4,73,91232
2023,4,74,208790
2023,4,75,109548
2023,4,76,183173
2023,4,77,315886
2023,4,78,121759
2023,4,79,341600
2023,4,8,340112
2023,4,80,176063
2023,4,81,204677
2023,4,81W,30229
2023,4,82,240991
2023,4,84,52121
2023,4,85,184785
2023,4,85A,8074
2023,4,86,30112
2023,4,87,149138
2023,4,88,21177
2023,4,8A,45626
2023,4,9,340961
2023,4,90,81052
2023,4,91,103763
2023,4,92,114600
2023,4,93,64979
2023,4,94,179696
2023,4,95,87135
2023,4,96,11449
2023,4,97,49408
2023,4,J14,124884
2023,4,X4,44965
2023,4,X49,82648
2023,4,X9,100763
2023,5,1,21859
2023,5,10,637
2023,5,100,8598
2023,5,1001,2900
2023,5,103,33332
2023,5,106,21411
2023,5,108,14136
2023,5,11,33332
2023,5,111,48942
2023,5,111A,5728
2023,5,112,26853
2023,5,115,46033
2023,5,119,60142
2023,5,12,187824
2023,5,120,5519
2023,5,121,7422
2023,5,124,29486
2023,5,125,9654
2023,5,126,89263
2023,5,130,740
2023,5,134,23251
2023,5,135,31695
2023,5,136,20939
2023,5,143,15986
2023,5,146,260431
2023,5,147,216722
2023,5,148,27162
2023,5,15,120906
2023,5,151,319725
2023,5,152,186567
2023,5,155,135300
2023,5,156,65250
2023,5,157,86923
2023,5,165,4544
2023,5,169,1896
2023,5,171,15338
2023,5,172,40042
2023,5,18,70480
2023,5,19,638
2023,5,192,8508
2023,5,2,36627
2023,5,20,266751
2023,5,201,42362
2023,5,206,8360
2023,5,21,182513
2023,5,22,319589
2023,5,24,39975
2023,5,26,60398
2023,5,28,90107
2023,5,29,169853
2023,5,3,310642
2023,5,30,51078
2023,5,31,9429
2023,5,34,68034
2023,5,35,84943
2023,5,36,264510
2023,5,37,16654
2023,5,39,35163
2023,5,4,291957
2023,5,43,23628
2023,5,44,60483
2023,5,47,177912
2023,5,48,15659
2023,5,49,329021
2023,5,49B,120042
2023,5,5,5358
2023,5,50,185173
2023,5,51,29614
2023,5,52,174084
2023,5,52A,76897
2023,5,53,369281
2023,5,53A,134767
2023,5,54,193278
2023,5,54A,11210
2023,5,54B,60381
2023,5,55,162699
2023,5,55A,3380
2023,5,55N,8849
2023,5,56,151637
2023,5,57,45313
2023,5,59,59028
2023,5,6,149721
2023,5,60,193133
2023,5,62,174651
2023,5,62H,22827
2023,5,63,238582
2023,5,63W,30053
2023,5,65,160716
2023,5,66,431190
2023,5,67,146432
2023,5,68,23802
2023,5,7,67442
2023,5,70,175734
2023,5,71,145675
2023,5,72,263413
2023,5,73,107884
2023,5,74,232263
2023,5,75,130341
2023,5,76,205778
2023,5,77,348417
2023,5,78,133823
2023,5,79,374449
2023,5,8,321507
2023,5,80,200922
2023,5,81,224322
2023,5,81W,33848
2023,5,82,276728
2023,5,84,62992
2023,5,85,211429
2023,5,85A,9495
2023,5,86,38159
2023,5,87,166682
2023,5,88,24408
2023,5,8A,52142
2023,5,9,355268
2023,5,90,89679
2023,5,91,120403
2023,5,92,127270
2023,5,93,77947
2023,5,94,200160
2023,5,95,94265
2023,5,96,13704
2023,5,97,56447
2023,5,J14,133127
2023,5,X4,53781
2023,5,X49,102675
2023,5,X9,118972
2023,6,1,20210
2023,6,10,12592
2023,6,100,7894
2023,6,1001,1905
2023,6,103,29401
2023,6,106,16200
2023,6,108,11840
2023,6,11,28222
2023,6,111,43805
2023,6,111A,5941
2023,6,112,21750
2023,6,115,41453
2023,6,119,60302
2023,6,12,179611
2023,6,120,5510
2023,6,121,8621
2023,6,124,44343
2023,6,125,11072
2023,6,126,73355
2023,6,130,17088
2023,6,134,25432
2023,6,135,29327
2023,6,136,20081
2023,6,143,13428
2023,6,146,275766
2023,6,147,226382
2023,6,148,27569
2023,6,15,97358
2023,6,151,327023
2023,6,152,161230
2023,6,155,128352
2023,6,156,65175
2023,6,157,83855
2023,6,165,2882
2023,6,169,1961
2023,6,171,6108
2023,6,172,15452
2023,6,18,68091
2023,6,19,923
2023,6,192,7702
2023,6,2,36570
2023,6,20,254001
2023,6,201,31321
2023,6,206,3008
2023,6,21,168258
2023,6,22,310019
2023,6,24,29698
2023,6,26,46970
2023,6,28,80892
2023,6,29,171723
2023,6,3,291052
2023,6,30,42395
2023,6,31,8064
2023,6,34,59054
2023,6,35,75451
2023,6,36,266143
2023,6,37,17418
2023,6,39,32365
2023,6,4,276938
2023,6,43,20851
2023,6,44,53551
2023,6,47,170383
2023,6,48,11170
2023,6,49,312252
2023,6,49B,104246
2023,6,5,5647
2023,6,50,172628
2023,6,51,25253
2023,6,52,154021
2023,6,52A,64936
2023,6,53,341484
2023,6,53A,114912
2023,6,54,187649
2023,6,54A,10895
2023,6,54B,60653
2023,6,55,149563
2023,6,55A,3029
2023,6,55N,7564
2023,6,56,135277
2023,6,57,37890
2023,6,59,51704
2023,6,6,144082
2023,6,60,183993
2023,6,62,165646
2023,6,62H,19920
2023,6,63,214034
2023,6,63W,27227
2023,6,65,152853
2023,6,66,430735
2023,6,67,136109
2023,6,68,19486
2023,6,7,57422
2023,6,70,153828
2023,6,71,132815
2023,6,72,264604
2023,6,73,90533
2023,6,74,219052
2023,6,75,110457
2023,6,76,200738
2023,6,77,334354
2023,6,78,132827
2023,6,79,356727
2023,6,8,301839
2023,6,80,183641
2023,6,81,217484
2023,6,81W,33879
2023,6,82,253383
2023,6,84,55101
2023,6,85,185751
2023,6,85A,9753
2023,6,86,27649
2023,6,87,149336
2023,6,88,22160
2023,6,8A,48683
2023,6,9,350402
2023,6,90,87879
2023,6,91,103037
2023,6,92,111287
2023,6,93,66086
2023,6,94,181618
2023,6,95,86121
2023,6,96,12291
2023,6,97,55263
2023,6,J14,123635
2023,6,X4,44643
2023,6,X49,78076
2023,6,X9,102113
2023,7,1,18395
2023,7,10,16302
2023,7,100,6703
2023,7,1001,2376
2023,7,103,28709
2023,7,106,16209
2023,7,108,11423
2023,7,11,27795
2023,7,111,44669
2023,7,111A,6447
2023,7,112,21894
2023,7,115,41964
2023,7,119,58660
2023,7,12,180244
2023,7,120,5173
2023,7,121,7435
2023,7,124,52434
2023,7,125,10612
2023,7,126,76667
2023,7,130,20590
2023,7,134,23758
2023,7,135,27428
2023,7,136,17992
2023,7,143,13060
2023,7,146,271032
2023,7,147,224167
2023,7,148,24745
2023,7,15,101473
2023,7,151,328085
2023,7,152,148337
2023,7,155,129407
2023,7,156,61682
2023,7,157,79649
2023,7,165,2781
2023,7,169,1571
2023,7,171,7054
2023,7,172,16019
2023,7,18,66379
2023,7,19,1358
2023,7,192,7295
2023,7,2,34313
2023,7,20,247678
2023,7,201,24797
2023,7,206,2691
2023,7,21,159744
2023,7,22,293562
2023,7,24,26773
2023,7,26,40785
2023,7,28,75531
2023,7,29,192870
2023,7,3,288542
2023,7,30,41899
2023,7,31,7131
2023,7,34,60761
2023,7,35,77708
2023,7,36,259128
2023,7,37,16599
2023,7,39,30547
2023,7,4,284394
2023,7,43,21287
2023,7,44,51679
2023,7,47,166559
2023,7,48,8931
2023,7,49,314722
2023,7,49B,103291
2023,7,5,5837
2023,7,50,165123
2023,7,51,26226
2023,7,52,148567
2023,7,52A,63875
2023,7,53,329787
2023,7,53A,116639
2023,7,54,180285
2023,7,54A,10855
2023,7,54B,61164
2023,7,55,151144
2023,7,55A,2440
2023,7,55N,6465
2023,7,56,131804
2023,7,57,36261
2023,7,59,47179
2023,7,6,138669
2023,7,60,178621
2023,7,62,167701
2023,7,62H,17667
2023,7,63,224672
2023,7,63W,26082
2023,7,643,7586
2023,7,65,152858
2023,7,66,423864
2023,7,67,138732
2023,7,68,18062
2023,7,7,56992
2023,7,70,149016
2023,7,71,134288
2023,7,72,262069
2023,7,73,86318
2023,7,74,211121
