year,month,route,ridership,city
2019,8,29,10105,Chicago
2019,8,3,13571,Chicago
2019,8,30,2293,Chicago
2019,8,31,444,Chicago
2019,8,34,3863,Chicago
2019,8,35,4014,Chicago
2019,8,36,10894,Chicago
2019,8,37,1320,Chicago
2019,8,39,1471,Chicago
2019,8,4,16458,Chicago
2019,8,43,1087,Chicago
2019,8,44,2261,Chicago
2019,8,47,8099,Chicago
2019,8,48,622,Chicago
2019,8,49,14433,Chicago
2019,8,49B,4605,Chicago
2019,8,5,440,Chicago
2019,8,50,7321,Chicago
2019,8,51,1033,Chicago
2019,8,52,9841,Chicago
2019,8,52A,3230,Chicago
2019,8,53,15004,Chicago
2019,8,53A,5363,Chicago
2019,8,54,8689,Chicago
2019,8,54A,758,Chicago
2019,8,54B,2658,Chicago
2019,8,55,7878,Chicago
2019,8,55A,272,Chicago
2019,8,55N,414,Chicago
2019,8,56,6902,Chicago
2019,8,57,1682,Chicago
2019,8,59,2722,Chicago
2019,8,6,8387,Chicago
2019,8,60,8367,Chicago
2019,8,62,8353,Chicago
2019,8,62H,798,Chicago
2019,8,63,12515,Chicago
2019,8,63W,1190,Chicago
2019,8,65,7165,Chicago
2019,8,66,17953,Chicago
2019,8,67,7635,Chicago
2019,8,68,727,Chicago
2019,8,7,4177,Chicago
2019,8,70,6824,Chicago
2019,8,71,7363,Chicago
2019,8,72,12796,Chicago
2019,8,73,4280,Chicago
2019,8,74,9611,Chicago
2019,8,75,5690,Chicago
2019,8,76,9487,Chicago
2019,8,77,15573,Chicago
2019,8,78,6341,Chicago
2019,8,79,20216,Chicago
2019,8,8,16358,Chicago
2019,8,80,8735,Chicago
2019,8,81,9564,Chicago
2019,8,81W,1279,Chicago
2019,8,82,12860,Chicago
2019,8,84,2528,Chicago
2019,8,85,7511,Chicago
2019,8,85A,425,Chicago
2019,8,86,1668,Chicago
2019,8,87,9345,Chicago
2019,8,88,936,Chicago
2019,8,8A,2176,Chicago
2019,8,9,15906,Chicago
2019,8,90,3745,Chicago
2019,8,91,4937,Chicago
2019,8,92,4568,Chicago
2019,8,93,2873,Chicago
2019,8,94,6654,Chicago
2019,8,95,4486,Chicago
2019,8,96,710,Chicago
2019,8,97,2478,Chicago
2019,8,J14,8603,Chicago
2019,8,X49,5156,Chicago
2019,8,X9,6986,Chicago
2019,8,X98,2,Chicago
2019,9,1,1816,Chicago
2019,9,10,373,Chicago
2019,9,100,578,Chicago
2019,9,1001,2290,Chicago
2019,9,103,1814,Chicago
2019,9,106,1110,Chicago
2019,9,108,1080,Chicago
2019,9,11,1263,Chicago
2019,9,111,2769,Chicago
2019,9,111A,212,Chicago
2019,9,112,1602,Chicago
2019,9,115,2530,Chicago
2019,9,119,3657,Chicago
2019,9,12,11013,Chicago
2019,9,120,746,Chicago
2019,9,121,1119,Chicago
2019,9,124,1126,Chicago
2019,9,125,1132,Chicago
2019,9,126,4564,Chicago
2019,9,128,850,Chicago
2019,9,130,363,Chicago
2019,9,134,2998,Chicago
2019,9,135,3508,Chicago
2019,9,136,1998,Chicago
2019,9,143,1847,Chicago
2019,9,146,11808,Chicago
2019,9,147,10451,Chicago
2019,9,148,2490,Chicago
2019,9,15,6485,Chicago
2019,9,151,13371,Chicago
2019,9,152,8595,Chicago
2019,9,155,5975,Chicago
2019,9,156,6481,Chicago
2019,9,157,6694,Chicago
2019,9,165,192,Chicago
2019,9,169,90,Chicago
2019,9,171,548,Chicago
2019,9,172,1038,Chicago
2019,9,18,3531,Chicago
2019,9,19,158,Chicago
2019,9,192,789,Chicago
2019,9,2,3601,Chicago
2019,9,20,13660,Chicago
2019,9,201,1932,Chicago
2019,9,206,617,Chicago
2019,9,21,8122,Chicago
2019,9,22,14851,Chicago
2019,9,24,3085,Chicago
2019,9,26,4575,Chicago
2019,9,28,5021,Chicago
2019,9,29,10568,Chicago
2019,9,3,14294,Chicago
2019,9,30,2623,Chicago
2019,9,31,749,Chicago
2019,9,34,4300,Chicago
2019,9,35,4330,Chicago
2019,9,36,11102,Chicago
2019,9,37,1492,Chicago
2019,9,39,1581,Chicago
2019,9,4,17175,Chicago
2019,9,43,1195,Chicago
2019,9,44,2617,Chicago
2019,9,47,8668,Chicago
2019,9,48,1038,Chicago
2019,9,49,15462,Chicago
2019,9,49B,4791,Chicago
2019,9,5,428,Chicago
2019,9,50,8723,Chicago
2019,9,51,1228,Chicago
2019,9,52,10929,Chicago
2019,9,52A,3547,Chicago
2019,9,53,16103,Chicago
2019,9,53A,6651,Chicago
2019,9,54,9128,Chicago
2019,9,54A,757,Chicago
2019,9,54B,2555,Chicago
2019,9,55,8310,Chicago
2019,9,55A,314,Chicago
2019,9,55N,499,Chicago
2019,9,56,7221,Chicago
2019,9,57,1971,Chicago
2019,9,59,3234,Chicago
2019,9,6,8912,Chicago
2019,9,60,10060,Chicago
2019,9,62,9265,Chicago
2019,9,62H,955,Chicago
2019,9,63,13728,Chicago
2019,9,63W,1292,Chicago
2019,9,65,7088,Chicago
2019,9,66,18523,Chicago
2019,9,67,8606,Chicago
2019,9,68,962,Chicago
2019,9,7,6003,Chicago
2019,9,70,7329,Chicago
2019,9,71,7929,Chicago
2019,9,72,12717,Chicago
2019,9,73,4804,Chicago
2019,9,74,10523,Chicago
2019,9,75,6235,Chicago
2019,9,76,9783,Chicago
2019,9,77,15997,Chicago
2019,9,78,6841,Chicago
2019,9,79,21844,Chicago
2019,9,8,19372,Chicago
2019,9,80,9488,Chicago
2019,9,81,9829,Chicago
2019,9,81W,1370,Chicago
2019,9,82,14959,Chicago
2019,9,84,3064,Chicago
2019,9,85,8342,Chicago
2019,9,85A,498,Chicago
2019,9,86,3043,Chicago
2019,9,87,9962,Chicago
2019,9,88,1032,Chicago
2019,9,8A,2508,Chicago
2019,9,9,17051,Chicago
2019,9,90,3837,Chicago
2019,9,91,5409,Chicago
2019,9,92,5395,Chicago
2019,9,93,3397,Chicago
2019,9,94,7490,Chicago
2019,9,95,5087,Chicago
2019,9,96,853,Chicago
2019,9,97,2522,Chicago
2019,9,J14,9110,Chicago
2019,9,X49,7408,Chicago
2019,9,X9,8967,Chicago
2019,9,X98,7,Chicago
2019,10,1,1849,Chicago
2019,10,100,525,Chicago
2019,10,1001,3660,Chicago
2019,10,103,1754,Chicago
2019,10,106,1100,Chicago
2019,10,108,970,Chicago
2019,10,11,1300,Chicago
2019,10,111,2648,Chicago
2019,10,111A,228,Chicago
2019,10,112,1418,Chicago
2019,10,115,2528,Chicago
2019,10,119,3652,Chicago
2019,10,12,11350,Chicago
2019,10,120,765,Chicago
2019,10,121,1133,Chicago
2019,10,124,1054,Chicago
2019,10,125,1230,Chicago
2019,10,126,4498,Chicago
2019,10,128,780,Chicago
2019,10,134,3054,Chicago
2019,10,135,3485,Chicago
2019,10,136,1967,Chicago
2019,10,143,1833,Chicago
2019,10,146,11925,Chicago
2019,10,147,10533,Chicago
2019,10,148,2469,Chicago
2019,10,15,6269,Chicago
2019,10,151,13752,Chicago
2019,10,152,7665,Chicago
2019,10,155,5814,Chicago
2019,10,156,6506,Chicago
2019,10,157,6629,Chicago
2019,10,165,190,Chicago
2019,10,169,127,Chicago
2019,10,171,1024,Chicago
2019,10,172,2037,Chicago
2019,10,18,3631,Chicago
2019,10,19,224,Chicago
2019,10,192,823,Chicago
2019,10,2,3780,Chicago
2019,10,20,14157,Chicago
2019,10,201,2337,Chicago
2019,10,206,663,Chicago
2019,10,21,8182,Chicago
2019,10,22,15088,Chicago
2019,10,24,2738,Chicago
2019,10,26,4347,Chicago
2019,10,28,5034,Chicago
2019,10,29,10148,Chicago
2019,10,3,14619,Chicago
2019,10,30,2525,Chicago
2019,10,31,810,Chicago
2019,10,34,4231,Chicago
2019,10,35,4206,Chicago
2019,10,36,11302,Chicago
2019,10,37,1489,Chicago
2019,10,39,1659,Chicago
2019,10,4,17239,Chicago
2019,10,43,1178,Chicago
2019,10,44,2641,Chicago
2019,10,47,8633,Chicago
2019,10,48,886,Chicago
2019,10,49,15106,Chicago
2019,10,49B,4737,Chicago
2019,10,5,448,Chicago
2019,10,50,8731,Chicago
2019,10,51,1193,Chicago
2019,10,52,10908,Chicago
2019,10,52A,3510,Chicago
2019,10,53,16129,Chicago
2019,10,53A,6279,Chicago
2019,10,54,9102,Chicago
2019,10,54A,748,Chicago
2019,10,54B,2657,Chicago
2019,10,55,8548,Chicago
2019,10,55A,325,Chicago
2019,10,55N,483,Chicago
2019,10,56,7888,Chicago
2019,10,57,1996,Chicago
2019,10,59,3021,Chicago
2019,10,6,8825,Chicago
2019,10,60,10338,Chicago
2019,10,62,8964,Chicago
2019,10,62H,889,Chicago
2019,10,63,13501,Chicago
2019,10,63W,1305,Chicago
2019,10,65,7505,Chicago
2019,10,66,19553,Chicago
2019,10,67,8523,Chicago
2019,10,68,933,Chicago
2019,10,7,5780,Chicago
2019,10,70,7086,Chicago
2019,10,71,7814,Chicago
2019,10,72,12838,Chicago
2019,10,73,4738,Chicago
2019,10,74,10753,Chicago
2019,10,75,6057,Chicago
2019,10,76,10304,Chicago
2019,10,77,17117,Chicago
2019,10,78,6864,Chicago
2019,10,79,21379,Chicago
2019,10,8,20052,Chicago
2019,10,80,9388,Chicago
2019,10,81,9743,Chicago
2019,10,81W,1399,Chicago
2019,10,82,14628,Chicago
2019,10,84,3078,Chicago
2019,10,85,8061,Chicago
2019,10,85A,512,Chicago
2019,10,86,2595,Chicago
2019,10,87,9432,Chicago
2019,10,88,1070,Chicago
2019,10,8A,2404,Chicago
2019,10,9,16559,Chicago
2019,10,90,3887,Chicago
2019,10,91,5472,Chicago
2019,10,92,5130,Chicago
2019,10,93,3216,Chicago
2019,10,94,7186,Chicago
2019,10,95,5133,Chicago
2019,10,96,842,Chicago
2019,10,97,2633,Chicago
2019,10,J14,9124,Chicago
2019,10,X49,6410,Chicago
2019,10,X9,8357,Chicago
2019,10,X98,10,Chicago
2019,11,1,1762,Chicago
2019,11,100,514,Chicago
2019,11,1001,1981,Chicago
2019,11,103,1633,Chicago
2019,11,106,933,Chicago
2019,11,108,929,Chicago
2019,11,11,1210,Chicago
2019,11,111,2425,Chicago
2019,11,111A,225,Chicago
2019,11,112,1358,Chicago
2019,11,115,2362,Chicago
2019,11,119,3319,Chicago
2019,11,12,10461,Chicago
2019,11,120,763,Chicago
2019,11,121,1057,Chicago
2019,11,124,933,Chicago
2019,11,125,1244,Chicago
2019,11,126,4087,Chicago
2019,11,128,624,Chicago
2019,11,134,2802,Chicago
2019,11,135,3238,Chicago
2019,11,136,1841,Chicago
2019,11,143,1679,Chicago
2019,11,146,10851,Chicago
2019,11,147,9663,Chicago
2019,11,148,2423,Chicago
2019,11,15,5839,Chicago
2019,11,151,12688,Chicago
2019,11,152,7275,Chicago
2019,11,155,5532,Chicago
2019,11,156,6500,Chicago
2019,11,157,6610,Chicago
2019,11,165,156,Chicago
2019,11,169,120,Chicago
2019,11,171,979,Chicago
2019,11,172,1742,Chicago
2019,11,18,3339,Chicago
2019,11,19,196,Chicago
2019,11,192,756,Chicago
2019,11,2,3506,Chicago
2019,11,20,13152,Chicago
2019,11,201,2330,Chicago
2019,11,206,700,Chicago
2019,11,21,7317,Chicago
2019,11,22,14129,Chicago
2019,11,24,2625,Chicago
2019,11,26,4048,Chicago
2019,11,28,4542,Chicago
2019,11,29,9056,Chicago
2019,11,3,13169,Chicago
2019,11,30,2296,Chicago
2019,11,31,813,Chicago
2019,11,34,3928,Chicago
2019,11,35,3837,Chicago
2019,11,36,10857,Chicago
2019,11,37,1520,Chicago
2019,11,39,1462,Chicago
2019,11,4,15848,Chicago
2019,11,43,1098,Chicago
2019,11,44,2435,Chicago
2019,11,47,7915,Chicago
2019,11,48,900,Chicago
2019,11,49,13906,Chicago
2019,11,49B,4301,Chicago
2019,11,5,395,Chicago
2019,11,50,8002,Chicago
2019,11,51,1064,Chicago
2019,11,52,9886,Chicago
2019,11,52A,3085,Chicago
2019,11,53,14861,Chicago
2019,11,53A,5565,Chicago
2019,11,54,8333,Chicago
2019,11,54A,694,Chicago
2019,11,54B,2328,Chicago
2019,11,55,7795,Chicago
2019,11,55A,285,Chicago
2019,11,55N,441,Chicago
2019,11,56,7170,Chicago
2019,11,57,1827,Chicago
2019,11,59,2889,Chicago
2019,11,6,8162,Chicago
2019,11,60,9295,Chicago
2019,11,62,8415,Chicago
2019,11,62H,824,Chicago
2019,11,63,12498,Chicago
2019,11,63W,1144,Chicago
2019,11,65,6536,Chicago
2019,11,66,17884,Chicago
2019,11,67,8028,Chicago
2019,11,68,903,Chicago
2019,11,7,5548,Chicago
2019,11,70,6754,Chicago
2019,11,71,7226,Chicago
2019,11,72,11882,Chicago
2019,11,73,4300,Chicago
2019,11,74,9934,Chicago
2019,11,75,5765,Chicago
2019,11,76,9228,Chicago
2019,11,77,15660,Chicago
2019,11,78,6318,Chicago
2019,11,79,20332,Chicago
2019,11,8,18488,Chicago
2019,11,80,8717,Chicago
2019,11,81,9486,Chicago
2019,11,81W,1269,Chicago
2019,11,82,13964,Chicago
2019,11,84,2808,Chicago
2019,11,85,7572,Chicago
2019,11,85A,434,Chicago
2019,11,86,2527,Chicago
2019,11,87,8664,Chicago
2019,11,88,982,Chicago
2019,11,8A,2207,Chicago
2019,11,9,15708,Chicago
2019,11,90,3503,Chicago
2019,11,91,4849,Chicago
2019,11,92,4896,Chicago
2019,11,93,3056,Chicago
2019,11,94,6555,Chicago
2019,11,95,4666,Chicago
2019,11,96,832,Chicago
2019,11,97,2440,Chicago
2019,11,J14,8272,Chicago
2019,11,X49,6595,Chicago
2019,11,X9,8036,Chicago
2019,11,X98,6,Chicago
2019,12,1,1558,Chicago
2019,12,100,480,Chicago
2019,12,1001,1077,Chicago
2019,12,103,1512,Chicago
2019,12,106,828,Chicago
2019,12,108,899,Chicago
2019,12,11,1143,Chicago
2019,12,111,2282,Chicago
2019,12,111A,224,Chicago
2019,12,112,1315,Chicago
2019,12,115,2303,Chicago
2019,12,119,3260,Chicago
2019,12,12,9539,Chicago
2019,12,120,646,Chicago
2019,12,121,908,Chicago
2019,12,124,950,Chicago
2019,12,125,1107,Chicago
2019,12,126,3700,Chicago
2019,12,128,402,Chicago
2019,12,134,2395,Chicago
2019,12,135,2778,Chicago
2019,12,136,1628,Chicago
2019,12,143,1418,Chicago
2019,12,146,10546,Chicago
2019,12,147,9384,Chicago
2019,12,148,2114,Chicago
2019,12,15,5595,Chicago
2019,12,151,12781,Chicago
2019,12,152,6550,Chicago
2019,12,155,5151,Chicago
2019,12,156,5908,Chicago
2019,12,157,4836,Chicago
2019,12,165,154,Chicago
2019,12,169,76,Chicago
2019,12,171,611,Chicago
2019,12,172,1078,Chicago
2019,12,18,2976,Chicago
2019,12,19,160,Chicago
2019,12,192,606,Chicago
2019,12,2,2941,Chicago
2019,12,20,12603,Chicago
2019,12,201,1748,Chicago
2019,12,206,508,Chicago
2019,12,21,7046,Chicago
2019,12,22,13979,Chicago
2019,12,24,2439,Chicago
2019,12,26,3740,Chicago
2019,12,28,4214,Chicago
2019,12,29,8775,Chicago
2019,12,3,12565,Chicago
2019,12,30,2115,Chicago
2019,12,31,489,Chicago
2019,12,34,3686,Chicago
2019,12,35,3543,Chicago
2019,12,36,10434,Chicago
2019,12,37,1274,Chicago
2019,12,39,1370,Chicago
2019,12,4,15133,Chicago
2019,12,43,1042,Chicago
2019,12,44,2329,Chicago
2019,12,47,7621,Chicago
2019,12,48,816,Chicago
2019,12,49,13234,Chicago
2019,12,49B,4110,Chicago
2019,12,5,406,Chicago
2019,12,50,7178,Chicago
2019,12,51,1012,Chicago
2019,12,52,9223,Chicago
2019,12,52A,2915,Chicago
2019,12,53,14156,Chicago
2019,12,53A,4999,Chicago
2019,12,54,8055,Chicago
2019,12,54A,620,Chicago
2019,12,54B,2199,Chicago
2019,12,55,7061,Chicago
2019,12,55A,258,Chicago
2019,12,55N,412,Chicago
2019,12,56,6628,Chicago
2019,12,57,1714,Chicago
2019,12,59,2663,Chicago
2019,12,6,7540,Chicago
2019,12,60,8025,Chicago
2019,12,62,7944,Chicago
2019,12,62H,760,Chicago
2019,12,63,11940,Chicago
2019,12,63W,1057,Chicago
2019,12,65,6197,Chicago
2019,12,66,16732,Chicago
2019,12,67,7678,Chicago
2019,12,68,810,Chicago
2019,12,7,4189,Chicago
2019,12,70,6295,Chicago
2019,12,71,6686,Chicago
2019,12,72,11147,Chicago
2019,12,73,3967,Chicago
2019,12,74,8880,Chicago
2019,12,75,5618,Chicago
2019,12,76,8438,Chicago
2019,12,77,14327,Chicago
2019,12,78,5303,Chicago
2019,12,79,19584,Chicago
2019,12,8,15422,Chicago
2019,12,80,7967,Chicago
2019,12,81,8741,Chicago
2019,12,81W,1137,Chicago
2019,12,82,12967,Chicago
2019,12,84,2535,Chicago
2019,12,85,7084,Chicago
2019,12,85A,440,Chicago
2019,12,86,2039,Chicago
2019,12,87,8557,Chicago
2019,12,88,890,Chicago
2019,12,8A,2130,Chicago
2019,12,9,14947,Chicago
2019,12,90,3204,Chicago
2019,12,91,4453,Chicago
2019,12,92,4461,Chicago
2019,12,93,2847,Chicago
2019,12,94,6242,Chicago
2019,12,95,4363,Chicago
2019,12,96,754,Chicago
2019,12,97,2208,Chicago
2019,12,J14,8007,Chicago
2019,12,X49,5863,Chicago
2019,12,X9,7417,Chicago
2019,12,X98,13,Chicago
2020,1,1,1743,Chicago
2020,1,100,494,Chicago
2020,1,1001,252,Chicago
2020,1,103,1591,Chicago
2020,1,106,932,Chicago
2020,1,108,944,Chicago
2020,1,11,1175,Chicago
2020,1,111,2258,Chicago
2020,1,111A,195,Chicago
2020,1,112,1436,Chicago
2020,1,115,2298,Chicago
2020,1,119,3262,Chicago
2020,1,12,9682,Chicago
2020,1,120,799,Chicago
2020,1,121,1026,Chicago
2020,1,124,846,Chicago
2020,1,125,1464,Chicago
2020,1,126,4118,Chicago
2020,1,134,3056,Chicago
2020,1,135,3349,Chicago
2020,1,136,1942,Chicago
2020,1,143,1790,Chicago
2020,1,146,10323,Chicago
2020,1,147,9492,Chicago
2020,1,148,2353,Chicago
2020,1,15,5788,Chicago
2020,1,151,12182,Chicago
2020,1,152,7444,Chicago
2020,1,155,5299,Chicago
2020,1,156,6892,Chicago
2020,1,157,5848,Chicago
2020,1,165,140,Chicago
2020,1,169,45,Chicago
2020,1,171,787,Chicago
2020,1,172,1962,Chicago
2020,1,18,3128,Chicago
2020,1,19,184,Chicago
2020,1,192,700,Chicago
2020,1,2,3498,Chicago
2020,1,20,13300,Chicago
2020,1,201,2407,Chicago
2020,1,206,654,Chicago
2020,1,21,6846,Chicago
2020,1,22,14521,Chicago
2020,1,24,2559,Chicago
2020,1,26,3905,Chicago
2020,1,28,4390,Chicago
2020,1,29,8552,Chicago
2020,1,3,12731,Chicago
2020,1,30,2269,Chicago
2020,1,31,642,Chicago
2020,1,34,3801,Chicago
2020,1,35,3746,Chicago
2020,1,36,10576,Chicago
2020,1,37,1681,Chicago
2020,1,39,1424,Chicago
2020,1,4,15460,Chicago
2020,1,43,1032,Chicago
2020,1,44,2483,Chicago
2020,1,47,7539,Chicago
2020,1,48,834,Chicago
2020,1,49,13642,Chicago
2020,1,49B,4187,Chicago
2020,1,5,428,Chicago
2020,1,50,8169,Chicago
2020,1,51,1031,Chicago
2020,1,52,9539,Chicago
2020,1,52A,3072,Chicago
2020,1,53,14511,Chicago
2020,1,53A,5390,Chicago
2020,1,54,8000,Chicago
2020,1,54A,644,Chicago
2020,1,54B,2075,Chicago
2020,1,55,7439,Chicago
2020,1,55A,256,Chicago
2020,1,55N,509,Chicago
2020,1,56,7183,Chicago
2020,1,57,1874,Chicago
2020,1,59,2729,Chicago
2020,1,6,7611,Chicago
2020,1,60,8759,Chicago
2020,1,62,8096,Chicago
2020,1,62H,880,Chicago
2020,1,63,12216,Chicago
2020,1,63W,1141,Chicago
2020,1,65,6632,Chicago
2020,1,66,17628,Chicago
2020,1,67,7711,Chicago
2020,1,68,940,Chicago
2020,1,7,4980,Chicago
2020,1,70,6696,Chicago
2020,1,71,6742,Chicago
2020,1,72,11394,Chicago
2020,1,73,4339,Chicago
2020,1,74,9602,Chicago
2020,1,75,5590,Chicago
2020,1,76,9134,Chicago
2020,1,77,15519,Chicago
2020,1,78,5910,Chicago
2020,1,79,19381,Chicago
2020,1,8,17741,Chicago
2020,1,80,8489,Chicago
2020,1,81,9069,Chicago
2020,1,81W,1201,Chicago
2020,1,82,13579,Chicago
2020,1,84,2731,Chicago
2020,1,85,7266,Chicago
2020,1,85A,577,Chicago
2020,1,86,2301,Chicago
2020,1,87,8787,Chicago
2020,1,88,934,Chicago
2020,1,8A,2185,Chicago
2020,1,9,15363,Chicago
2020,1,90,3172,Chicago
2020,1,91,4730,Chicago
2020,1,92,4741,Chicago
2020,1,93,2986,Chicago
2020,1,94,6509,Chicago
2020,1,95,4332,Chicago
2020,1,96,793,Chicago
2020,1,97,2215,Chicago
2020,1,J14,8316,Chicago
2020,1,X49,6173,Chicago
2020,1,X9,7716,Chicago
2020,1,X98,15,Chicago
2020,2,1,1911,Chicago
2020,2,100,504,Chicago
2020,2,1001,986,Chicago
2020,2,103,1651,Chicago
2020,2,106,1002,Chicago
2020,2,108,951,Chicago
2020,2,11,1276,Chicago
2020,2,111,2368,Chicago
2020,2,111A,206,Chicago
2020,2,112,1510,Chicago
2020,2,115,2423,Chicago
2020,2,119,3319,Chicago
2020,2,12,10287,Chicago
2020,2,120,768,Chicago
2020,2,121,1061,Chicago
2020,2,124,871,Chicago
2020,2,125,1581,Chicago
2020,2,126,4376,Chicago
2020,2,130,680,Chicago
2020,2,134,3001,Chicago
2020,2,135,3243,Chicago
2020,2,136,1821,Chicago
2020,2,143,1849,Chicago
2020,2,146,11080,Chicago
2020,2,147,10419,Chicago
2020,2,148,2434,Chicago
2020,2,15,5873,Chicago
2020,2,151,12844,Chicago
2020,2,152,7709,Chicago
2020,2,155,5613,Chicago
2020,2,156,6986,Chicago
2020,2,157,6725,Chicago
2020,2,165,134,Chicago
2020,2,169,64,Chicago
2020,2,171,870,Chicago
2020,2,172,2021,Chicago
2020,2,18,3413,Chicago
2020,2,19,158,Chicago
2020,2,192,722,Chicago
2020,2,2,3724,Chicago
2020,2,20,13832,Chicago
2020,2,201,2723,Chicago
2020,2,206,638,Chicago
2020,2,21,7541,Chicago
2020,2,22,15109,Chicago
2020,2,24,2526,Chicago
2020,2,26,4047,Chicago
2020,2,28,4445,Chicago
2020,2,29,9152,Chicago
2020,2,3,13836,Chicago
2020,2,30,2325,Chicago
2020,2,31,809,Chicago
2020,2,34,3779,Chicago
2020,2,35,3910,Chicago
2020,2,36,11474,Chicago
2020,2,37,1728,Chicago
2020,2,39,1477,Chicago
2020,2,4,16392,Chicago
2020,2,43,1086,Chicago
2020,2,44,2473,Chicago
2020,2,47,7797,Chicago
2020,2,48,894,Chicago
2020,2,49,13926,Chicago
2020,2,49B,4407,Chicago
2020,2,5,436,Chicago
2020,2,50,8422,Chicago
2020,2,51,1102,Chicago
2020,2,52,10010,Chicago
2020,2,52A,3172,Chicago
2020,2,53,15019,Chicago
2020,2,53A,5649,Chicago
2020,2,54,8257,Chicago
2020,2,54A,640,Chicago
2020,2,54B,2120,Chicago
2020,2,55,7682,Chicago
2020,2,55A,263,Chicago
2020,2,55N,543,Chicago
2020,2,56,7478,Chicago
2020,2,57,1946,Chicago
2020,2,59,2673,Chicago
2020,2,6,8010,Chicago
2020,2,60,9800,Chicago
2020,2,62,8344,Chicago
2020,2,62H,934,Chicago
2020,2,63,12620,Chicago
2020,2,63W,1100,Chicago
2020,2,65,6690,Chicago
2020,2,66,18329,Chicago
2020,2,67,8032,Chicago
2020,2,68,1011,Chicago
2020,2,7,5717,Chicago
2020,2,70,6981,Chicago
2020,2,71,6803,Chicago
2020,2,72,11715,Chicago
2020,2,73,4459,Chicago
2020,2,74,9902,Chicago
2020,2,75,5724,Chicago
2020,2,76,9490,Chicago
2020,2,77,16118,Chicago
2020,2,78,6048,Chicago
2020,2,79,19704,Chicago
2020,2,8,19624,Chicago
2020,2,80,8632,Chicago
2020,2,81,9363,Chicago
2020,2,81W,1217,Chicago
2020,2,82,14251,Chicago
2020,2,84,2738,Chicago
2020,2,85,7501,Chicago
2020,2,85A,606,Chicago
2020,2,86,2472,Chicago
2020,2,87,9062,Chicago
2020,2,88,888,Chicago
2020,2,8A,2263,Chicago
2020,2,9,16319,Chicago
2020,2,90,3150,Chicago
2020,2,91,4906,Chicago
2020,2,92,4979,Chicago
2020,2,93,3009,Chicago
2020,2,94,6669,Chicago
2020,2,95,4331,Chicago
2020,2,96,782,Chicago
2020,2,97,2262,Chicago
2020,2,J14,8393,Chicago
2020,2,X49,6320,Chicago
2020,2,X9,7800,Chicago
2020,2,X98,11,Chicago
2020,3,1,942,Chicago
2020,3,100,355,Chicago
2020,3,1001,25,Chicago
2020,3,103,1169,Chicago
2020,3,106,671,Chicago
2020,3,108,668,Chicago
2020,3,11,784,Chicago
2020,3,111,1754,Chicago
2020,3,111A,166,Chicago
2020,3,112,1030,Chicago
2020,3,115,1735,Chicago
2020,3,119,2564,Chicago
2020,3,12,7197,Chicago
2020,3,120,367,Chicago
2020,3,121,482,Chicago
2020,3,124,443,Chicago
2020,3,125,684,Chicago
2020,3,126,2809,Chicago
2020,3,134,1369,Chicago
2020,3,135,1508,Chicago
2020,3,136,912,Chicago
2020,3,143,901,Chicago
2020,3,146,5970,Chicago
2020,3,147,6061,Chicago
2020,3,148,1279,Chicago
2020,3,15,4328,Chicago
2020,3,151,7340,Chicago
2020,3,152,4411,Chicago
2020,3,155,3786,Chicago
2020,3,156,3315,Chicago
2020,3,157,3256,Chicago
2020,3,165,120,Chicago
2020,3,169,32,Chicago
2020,3,171,425,Chicago
2020,3,172,1043,Chicago
2020,3,18,2133,Chicago
2020,3,19,195,Chicago
2020,3,192,362,Chicago
2020,3,2,1875,Chicago
2020,3,20,9416,Chicago
2020,3,201,1421,Chicago
2020,3,206,342,Chicago
2020,3,21,5041,Chicago
2020,3,22,8939,Chicago
2020,3,24,1590,Chicago
2020,3,26,2626,Chicago
2020,3,28,3258,Chicago
2020,3,29,5769,Chicago
2020,3,3,8768,Chicago
2020,3,30,1615,Chicago
2020,3,31,429,Chicago
2020,3,34,2813,Chicago
2020,3,35,2561,Chicago
2020,3,36,7175,Chicago
2020,3,37,821,Chicago
2020,3,39,1025,Chicago
2020,3,4,11879,Chicago
2020,3,43,824,Chicago
2020,3,44,1749,Chicago
2020,3,47,5891,Chicago
2020,3,48,560,Chicago
2020,3,49,9802,Chicago
2020,3,49B,3004,Chicago
2020,3,5,334,Chicago
2020,3,50,4868,Chicago
2020,3,51,763,Chicago
2020,3,52,6941,Chicago
2020,3,52A,2244,Chicago
2020,3,53,11063,Chicago
2020,3,53A,3731,Chicago
2020,3,54,6415,Chicago
2020,3,54A,413,Chicago
2020,3,54B,1636,Chicago
2020,3,55,5335,Chicago
2020,3,55A,147,Chicago
2020,3,55N,336,Chicago
2020,3,56,4460,Chicago
2020,3,57,1381,Chicago
2020,3,59,1943,Chicago
2020,3,6,5057,Chicago
2020,3,60,5726,Chicago
2020,3,62,5291,Chicago
2020,3,62H,649,Chicago
2020,3,63,9488,Chicago
2020,3,63W,794,Chicago
2020,3,65,3930,Chicago
2020,3,66,11412,Chicago
2020,3,67,5982,Chicago
2020,3,68,604,Chicago
2020,3,7,3080,Chicago
2020,3,70,4612,Chicago
2020,3,71,5220,Chicago
2020,3,72,7940,Chicago
2020,3,73,2717,Chicago
2020,3,74,6359,Chicago
2020,3,75,4328,Chicago
2020,3,76,5818,Chicago
2020,3,77,10079,Chicago
2020,3,78,3872,Chicago
2020,3,79,15208,Chicago
